soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep
2018,19,1933,969721619,1933,57,6,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,50,DYREENHETER,89,4450
2018,19,1933,969721619,1933,57,6,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,80,DEKAR,3,240
2018,4,403,988769517,403,243,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,41,2132
2018,4,437,970300163,437,166,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,120,DEKAR,56,6720
2018,4,437,970300163,437,166,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,120,DEKAR,5,600
2018,4,437,970300163,437,166,3,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,200,DEKAR,108,21600
2018,4,437,970300163,437,166,3,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,200,DEKAR,27,5400
2018,4,437,970300163,437,166,3,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,52,DEKAR,19,988
2018,4,441,898652122,441,116,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,200,DEKAR,36,7200
2018,4,441,898652122,441,116,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,200,DEKAR,43,8600
2018,4,441,898652122,441,116,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,441,898652122,441,116,1,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,52,DEKAR,99,5148
2018,4,441,898652122,441,116,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,0,0
2018,4,437,917304939,437,165,9,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,120,DEKAR,36,4320
2018,4,437,917304939,437,165,9,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,120,DEKAR,2,240
2018,4,437,917304939,437,165,9,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,200,DEKAR,7,1400
2018,4,437,917304939,437,165,9,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,115,5980
2018,12,1223,971204974,1223,132,2,0,Kulturlandskap,Beite i utmark,Sau/geit,45,ANTALL_DYR,56,2520
2018,12,1223,971204974,1223,132,2,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1000,DEKAR,7,5000
2018,4,423,980419029,423,14,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,423,980419029,423,14,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,46,2760
2018,4,423,980419029,423,14,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,95,9975
2018,4,423,980419029,423,14,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,6,1080
2018,4,432,991434747,432,37,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,200,DEKAR,17,3400
2018,4,432,991434747,432,37,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,432,991434747,432,37,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,183,10980
2018,4,432,991434747,432,37,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,5,525
2018,4,432,991434747,432,37,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,41,7380
2018,50,5018,970978976,5018,62,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Slått,1150,DEKAR,1,1150
2018,4,439,971214422,439,58,14,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,200,DEKAR,17,3400
2018,4,439,971214422,439,58,14,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,122,6344
2018,11,1160,969907046,1160,267,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,79,DEKAR,74,5846
2018,11,1160,969907046,1160,267,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,82,DEKAR,63,5166
2018,11,1119,875824422,1119,83,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,79,DEKAR,111,8769
2018,11,1119,875824422,1119,83,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,82,DEKAR,10,820
2018,11,1119,875824422,1119,83,1,0,Biologisk mangfold,Slått av biologisk verdifulle arealer,Slått av biologisk verdifulle arealer,150,DEKAR,68,10200
2018,11,1119,875824422,1119,83,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,50,DEKAR,338,16900
2018,11,1119,875824422,1119,83,1,0,Biologisk mangfold,Skjøtsel av kystlynghei,Særlig verdifull,59,DEKAR,365,21535
2018,11,1119,875824422,1119,83,1,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,3,METER,2258,6774
2018,11,1119,875824422,1119,83,1,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,74,DEKAR,176,13024
2018,11,1119,875824422,1119,83,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,49,DEKAR,176,8624
2018,1,106,980430006,106,439,1,0,Avrenning til vassdrag og kyst,Direktesådd høstkorn,Ikke klassifisert,0,DEKAR,0,0
2018,1,106,980430006,106,439,1,0,Avrenning til vassdrag og kyst,Direktesådd høstkorn,Erosjonsklasse 2,200,DEKAR,65,13000
2018,4,418,912630374,418,29,16,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,120,DEKAR,12,1440
2018,4,418,912630374,418,29,16,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,418,912630374,418,29,16,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,40,DEKAR,1,40
2018,4,418,912630374,418,29,16,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,85,DEKAR,35,2975
2018,4,418,912630374,418,29,16,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,160,DEKAR,43,6880
2018,4,419,998608228,236,127,80,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,419,998608228,236,127,80,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,63,6615
2018,12,1246,969139367,1246,18,12,0,Kulturlandskap,Beite i utmark,Sau/geit,45,ANTALL_DYR,0,0
2018,12,1246,969139367,1246,18,12,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,20,DEKAR,303,6060
2018,12,1246,969139367,1246,18,12,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,6,METER,367,2202
2018,4,417,989774484,417,216,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,120,DEKAR,1,120
2018,4,417,989774484,417,216,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,52,DEKAR,236,12272
2018,4,417,989774484,417,216,1,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,52,DEKAR,236,12272
2018,2,236,998608228,236,127,80,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,2,236,998608228,236,127,80,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,26,0
2018,2,236,998608228,236,127,80,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,100,DEKAR,292,29200
2018,2,236,998608228,236,127,80,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,155,DEKAR,1,155
2018,2,236,998608228,236,127,80,0,Avrenning til vassdrag og kyst,Stubb i flomutsatte og vassdragsnære områder,Stubb i flomutsatte og vassdragsnære områder,140,DEKAR,22,3080
2018,1,101,952595954,101,87,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Trerekker/alleer,24,METER,284,6816
2018,1,101,952595954,101,87,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,1,101,952595954,101,87,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,29,0
2018,1,101,952595954,101,87,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,155,DEKAR,103,15965
2018,1,101,952595954,101,87,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,190,DEKAR,55,10450
2018,1,101,952595954,101,87,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,200,DEKAR,18,3600
2018,1,101,952595954,101,87,1,0,Avrenning til vassdrag og kyst,Fangvekster sådd sammen med vekster,Fangvekster sådd sammen med vekster,140,DEKAR,68,9520
2018,1,101,952595954,101,87,1,0,Avrenning til vassdrag og kyst,Grasdekt vannvei,Korn,12,METER,224,2688
2018,1,101,952595954,101,87,1,0,Avrenning til vassdrag og kyst,Vegetasjonssone,Korn,12,METER,2936,35232
2018,4,428,991212744,428,33,939,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,391,20332
2018,1,135,984084617,135,62,3,0,Kulturlandskap,Skjøtsel av særegne landskapselementer,Åkerholmer,354,ANTALL,4,1416
2018,1,135,984084617,135,62,3,0,Kulturlandskap,Skjøtsel av særegne landskapselementer,Gårdsdammer,590,ANTALL,1,590
2018,1,135,984084617,135,62,3,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,12,METER,603,7236
2018,1,135,984084617,135,62,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,0,0
2018,1,135,984084617,135,62,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,155,DEKAR,3,465
2018,1,135,984084617,135,62,3,0,Avrenning til vassdrag og kyst,Direktesådd høstkorn,Erosjonsklasse 2,200,DEKAR,2,400
2018,1,135,984084617,135,62,3,0,Avrenning til vassdrag og kyst,Vegetasjonssone,Korn,12,METER,1223,14676
2018,1,135,984084617,135,62,3,0,Avrenning til vassdrag og kyst,Andre grasdekte arealer,Andre grasdekte arealer,295,DEKAR,4,1180
2018,1,135,984084617,135,62,3,0,Avrenning til vassdrag og kyst,Stubb i flomutsatte og vassdragsnære områder,Stubb i flomutsatte og vassdragsnære områder,165,DEKAR,7,1155
2018,50,5029,894308362,5029,132,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,50,5029,894308362,5029,132,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,34,DEKAR,11,374
2018,50,5029,894308362,5029,132,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,189,DEKAR,41,7749
2018,6,626,970573658,626,111,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,6,626,970573658,626,111,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,70,DEKAR,10,700
2018,6,626,970573658,626,111,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,31,3255
2018,6,626,970573658,626,111,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,135,DEKAR,24,3240
2018,6,626,970573658,626,111,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,180,DEKAR,25,4500
2018,11,1102,969811650,1102,14,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,79,DEKAR,16,1264
2018,11,1102,969811650,1102,14,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,82,DEKAR,3,246
2018,11,1102,969811650,1102,14,8,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,39,DEKAR,88,3432
2018,4,418,923932801,418,38,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,418,923932801,418,38,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,67,7035
2018,4,418,923932801,418,38,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,18,3240
2018,4,402,976946804,402,140,9,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,402,976946804,402,140,9,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,40,DEKAR,2,80
2018,4,402,976946804,402,140,9,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,85,DEKAR,32,2720
2018,4,402,976946804,402,140,9,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,160,DEKAR,32,5120
2018,7,704,919354003,704,15,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,100,DEKAR,0,0
2018,7,704,919354003,704,15,1,0,Avrenning til vassdrag og kyst,Grasdekt vannvei,Korn,20,METER,0,0
2018,7,704,919354003,704,15,1,0,Avrenning til vassdrag og kyst,Utsatt omlegging av eng,Utsatt omlegging av eng,60,DEKAR,109,6540
2018,7,704,919354003,704,15,1,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,75,DEKAR,171,12825
2018,11,1111,986233660,1111,52,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,79,DEKAR,47,3713
2018,11,1111,986233660,1111,52,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,82,DEKAR,44,3608
2018,11,1111,986233660,1111,52,1,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,39,DEKAR,74,2886
2018,5,512,998829747,512,94,1,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,80,DEKAR,60,4800
2018,4,436,969928752,436,27,89,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,200,DEKAR,30,6000
2018,4,436,969928752,436,27,89,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,161,8372
2018,11,1122,969243172,1122,11,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,79,DEKAR,179,14141
2018,11,1122,969243172,1122,11,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,82,DEKAR,47,3854
2018,11,1122,969243172,1122,11,1,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,3,METER,2079,6237
2018,11,1122,969243172,1122,11,1,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,74,DEKAR,299,22126
2018,11,1122,969243172,1122,11,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,49,DEKAR,299,14651
2018,4,425,970033432,425,39,176,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,3,180
2018,4,425,970033432,425,39,176,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,425,970033432,425,39,176,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,40,DEKAR,18,720
2018,4,425,970033432,425,39,176,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,85,DEKAR,24,2040
2018,4,426,969929961,426,66,68,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,426,969929961,426,66,68,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,227,13620
2018,4,426,969929961,426,66,68,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,495,51975
2018,4,426,969929961,426,66,68,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,2,360
2018,4,439,983082025,439,198,1,0,Kulturmiljøer og kulturminner,Drift av fellesseter med melkeproduksjon,8 uker eller mer,52000,ANDEL,5,10400
2018,4,439,983082025,439,198,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,200,DEKAR,30,6000
2018,4,439,983082025,439,198,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,52,DEKAR,250,13000
2018,4,439,983082025,439,198,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,250,13000
2018,4,438,896372742,438,18,5,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,200,DEKAR,11,2200
2018,4,438,896372742,438,18,5,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,200,DEKAR,13,2600
2018,4,438,896372742,438,18,5,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,438,896372742,438,18,5,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,85,DEKAR,48,4080
2018,4,438,896372742,438,18,5,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,52,DEKAR,36,1872
2018,4,423,984623895,423,93,26,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,423,984623895,423,93,26,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,44,2640
2018,4,423,984623895,423,93,26,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,169,17745
2018,4,423,984623895,423,93,26,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,45,8100
2018,4,423,984623895,423,93,26,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,230,DEKAR,11,2530
2018,4,423,984623895,423,93,26,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,423,984623895,423,93,26,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,40,DEKAR,26,1040
2018,4,423,984623895,423,93,26,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,85,DEKAR,130,11050
2018,4,423,984623895,423,93,26,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,160,DEKAR,27,4320
2018,4,423,984623895,423,93,26,0,Avrenning til vassdrag og kyst,Grasdekt vannvei,Korn,15,METER,339,5085
2018,50,5042,990473552,5042,15,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,111,DEKAR,55,6105
2018,4,428,970559590,428,33,43,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,200,DEKAR,30,6000
2018,4,428,970559590,428,33,43,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,65,3380
2018,50,5054,991173552,5054,332,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,180,DEKAR,25,4500
2018,50,5054,991173552,5054,332,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,180,DEKAR,6,1080
2018,50,5054,991173552,5054,332,4,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,60,DEKAR,126,7560
2018,50,5054,991173552,5054,332,4,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,38,DEKAR,126,4788
2018,50,5054,991173552,5054,332,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,27,DEKAR,53,1431
2018,6,627,870491042,627,54,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,15,DEKAR,299,450
2018,6,627,870491042,627,54,1,0,Avrenning til vassdrag og kyst,Andre grasdekte arealer,Andre grasdekte arealer,160,DEKAR,30,4800
2018,6,605,969161877,605,244,12,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,15,DEKAR,613,2760
2018,6,605,969161877,605,244,12,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,45,DEKAR,630,28350
2018,6,605,969161877,605,244,12,0,Utslipp til luft,Nedlegging og nedfelling,Åpen åker/stubb,45,DEKAR,258,11610
2018,6,605,969161877,605,244,12,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,40,DEKAR,311,12440
2018,6,605,969161877,605,244,12,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,600,DEKAR,348,208800
2018,4,402,873276142,402,133,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,402,873276142,402,133,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,34,2040
2018,4,402,873276142,402,133,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,247,25935
2018,4,402,873276142,402,133,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,9,1620
2018,1,125,869387282,125,197,1,0,Kulturlandskap,Skjøtsel av særegne landskapselementer,Åkerholmer,354,ANTALL,1,354
2018,1,125,869387282,125,197,1,0,Kulturlandskap,Skjøtsel av særegne landskapselementer,Gårdsdammer,590,ANTALL,2,1180
2018,1,125,869387282,125,197,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,1,125,869387282,125,197,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,8,0
2018,1,125,869387282,125,197,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,155,DEKAR,11,1705
2018,1,125,869387282,125,197,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,190,DEKAR,7,1330
2018,1,125,869387282,125,197,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,200,DEKAR,7,1400
2018,50,5046,974226898,5046,102,5,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,111,DEKAR,77,8547
2018,4,436,990495998,436,20,74,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,170,8840
2018,11,1112,996100324,1112,67,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,79,DEKAR,23,1817
2018,11,1112,996100324,1112,67,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,82,DEKAR,25,2050
2018,12,1224,969140020,1224,272,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,270,DEKAR,2,540
2018,12,1224,969140020,1224,272,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,550,DEKAR,2,1100
2018,12,1224,969140020,1224,272,2,0,Kulturlandskap,Beite i utmark,Sau/geit,45,ANTALL_DYR,95,4275
2018,12,1224,969140020,1224,272,2,0,Kulturlandskap,Beite i utmark,Hest/storfe,70,ANTALL_DYR,7,490
2018,4,419,995963698,419,83,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,419,995963698,419,83,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,63,3780
2018,4,419,995963698,419,83,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,192,20160
2018,12,1242,984274890,1242,41,3,0,Kulturlandskap,Beite i utmark,Sau/geit,45,ANTALL_DYR,226,10170
2018,4,425,969281244,425,41,57,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,425,969281244,425,41,57,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,55,3300
2018,4,425,969281244,425,41,57,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,65,6825
2018,4,423,969509385,423,48,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,423,969509385,423,48,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,2,120
2018,4,423,969509385,423,48,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,209,21945
2018,4,423,969509385,423,48,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,19,3420
2018,4,423,969509385,423,48,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,230,DEKAR,20,4600
2018,12,1235,918291261,1235,61,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,270,DEKAR,49,13230
2018,12,1235,918291261,1235,61,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,550,DEKAR,5,2750
2018,12,1235,918291261,1235,61,1,0,Kulturlandskap,Beite i utmark,Hest/storfe,70,ANTALL_DYR,47,3290
2018,8,833,988288934,833,34,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,230,DEKAR,70,16100
