soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep,aktivitetsomraade
2022,34,3454,999342485,3454,72,2,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,80,DEKAR,75,6000,Regionalt prioriterte kulturlandskap
2022,34,3454,999342485,3454,72,2,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,150,DEKAR,36,5400,Prioriterte naturverdier
2022,34,3454,999342485,3454,72,2,0,Kulturminner og kulturmiljøer,Drift av seter,"Levering til meieri, 6 uker eller mer",91000,ANDEL,1,91000,Setring
2022,34,3454,999342485,3454,72,2,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Beiting,110,DEKAR,31,3410,Nyere tids kulturminner
2022,34,3454,999342485,3454,72,2,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Slått/rydding,110,DEKAR,39,4290,Nyere tids kulturminner
2022,34,3454,999342485,3454,72,2,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,60,DEKAR,378,22680,Miljøvennlig spredning av husdyrgjødsel
2022,46,4634,999342353,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,580,17400,Opprettholde kulturlandskapet
2022,50,5037,999342345,5037,298,7,0,Kulturminner og kulturmiljøer,Skjøtsel av automatisk fredete kulturminner,Beiting,270,DEKAR,1,270,Automatisk fredede kulturminner
2022,50,5037,999342345,5037,298,7,0,Kulturminner og kulturmiljøer,Skjøtsel av automatisk fredete kulturminner,Slått,1404,DEKAR,1,1404,Automatisk fredede kulturminner
2022,50,5037,999342345,5037,298,7,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,70,DEKAR,218,15260,Miljøvennlig spredning av husdyrgjødsel
2022,34,3454,999340741,3454,80,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,19,2090,Regionalt prioriterte kulturlandskap
2022,34,3454,999340741,3454,80,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,1,110,Regionalt prioriterte kulturlandskap
2022,34,3454,999340741,3454,80,2,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,80,DEKAR,20,1600,Regionalt prioriterte kulturlandskap
2022,34,3454,999340741,3454,80,2,0,Utslipp til luft,Spredning av husdyrgjødsel med rask nedmoldning,Spredning av husdyrgjødsel med rask nedmoldning,75,DEKAR,7,525,Miljøvennlig spredning av husdyrgjødsel
2022,30,301,999340717,301,60,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,190,DEKAR,8,1520,Regionalt prioriterte kulturlandskap
2022,30,301,999340717,301,60,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",111,DEKAR,9,999,Avrenning
2022,30,301,999340717,301,60,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",111,DEKAR,49,5439,Avrenning
2022,30,301,999340717,301,60,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",206,DEKAR,47,9682,Avrenning
2022,30,301,999340717,301,60,1,0,Avrenning til vann,Gras på arealer utsatt for flom og erosjon,Prioriterte områder,186,DEKAR,4,744,Avrenning
2022,30,301,999340717,301,60,1,0,Avrenning til vann,"Grasdekt kantsone i åker, korn",Prioriterte områder,13,METER,239,3107,Avrenning
2022,30,301,999340717,301,60,1,0,Avrenning til vann,Fangdam,Prioriterte områder,752,DEKAR,1,752,Avrenning
2022,18,1816,999338895,1816,10,4,0,Kulturminner og kulturmiljøer,Skjøtsel av enkeltstående automatisk fredete kulturminner,Beiting,1000,ANTALL,1,1000,Automatisk fredede kulturminner
2022,18,1816,999338895,1816,10,4,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,37,DEKAR,199,7363,Miljøvennlig spredning av husdyrgjødsel
2022,34,3433,999338801,3433,24,4,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,28,3080,Regionalt prioriterte kulturlandskap
2022,34,3433,999338801,3433,24,4,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,2,220,Regionalt prioriterte kulturlandskap
2022,34,3433,999338801,3433,24,4,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,60,DEKAR,131,7860,Miljøvennlig spredning av husdyrgjødsel
2022,34,3433,999338801,3433,24,4,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,85,DEKAR,47,3995,Miljøvennlig spredning av husdyrgjødsel
2022,34,3433,999338801,3433,24,4,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Spredning av husdyrgjødsel med tilførselsslange,60,DEKAR,47,2820,Miljøvennlig spredning av husdyrgjødsel
2022,46,4615,999337929,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1640,49200,Opprettholde kulturlandskapet
2022,15,1539,999337716,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,1560,31200,Opprettholde kulturlandskapet
2022,15,1539,999337716,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,105,2625,Opprettholde kulturlandskapet
2022,30,3034,999336701,3034,110,1,0,Biologisk mangfold,Soner for pollinerende insekter,Høy sats,10,METER,111,1110,Prioriterte naturverdier
2022,30,3034,999336701,3034,110,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",111,DEKAR,115,12765,Avrenning
2022,30,3034,999336701,3034,110,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",206,DEKAR,10,2060,Avrenning
2022,30,3034,999336701,3034,110,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",206,DEKAR,7,1442,Avrenning
2022,30,3034,999336701,3034,110,1,0,Avrenning til vann,Gras på arealer utsatt for flom og erosjon,Prioriterte områder,186,DEKAR,38,7068,Avrenning
2022,30,3034,999336701,3034,110,1,0,Avrenning til vann,Fangvekster som underkultur,Prioriterte områder,174,DEKAR,132,22968,Avrenning
2022,50,5041,999336671,,,,,Kulturlandskap,Drift av beitelag,Småfe,33,ANTALL_DYR,1217,40161,Opprettholde kulturlandskapet
2022,50,5041,999336671,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,49,ANTALL_DYR,44,2156,Opprettholde kulturlandskapet
2022,46,4651,999336388,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,441,13230,Opprettholde kulturlandskapet
2022,46,4651,999336388,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,46,1610,Opprettholde kulturlandskapet
2022,34,3432,999336027,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,2168,49864,Opprettholde kulturlandskapet
2022,34,3432,999336027,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,428,20544,Opprettholde kulturlandskapet
2022,34,3427,999335934,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,394,9062,Opprettholde kulturlandskapet
2022,34,3427,999335934,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,423,20304,Opprettholde kulturlandskapet
2022,34,3429,999335632,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,2025,46575,Opprettholde kulturlandskapet
2022,34,3429,999335632,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,35,1680,Opprettholde kulturlandskapet
2022,46,4638,999335306,4638,79,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,423,DEKAR,68,28764,Regionalt prioriterte kulturlandskap
2022,46,4638,999335306,4638,79,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,634,DEKAR,33,20922,Regionalt prioriterte kulturlandskap
2022,46,4638,999335306,4638,79,1,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,500,ANTALL,4,2000,Prioriterte naturverdier
2022,42,4225,999334997,4225,242,11,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,130,DEKAR,57,7410,Regionalt prioriterte kulturlandskap
2022,38,3825,999334563,3825,17,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,150,DEKAR,144,21600,Regionalt prioriterte kulturlandskap
2022,54,5418,999334326,5418,40,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,300,DEKAR,2,600,Regionalt prioriterte kulturlandskap
2022,54,5418,999334326,5418,40,2,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,300,DEKAR,2,600,Regionalt prioriterte kulturlandskap
2022,54,5418,999334326,5418,40,2,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,300,DEKAR,1,300,Regionalt prioriterte kulturlandskap
2022,54,5418,999334326,5418,40,2,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i utmark,Hest/storfe,150,ANTALL_DYR,55,8250,Regionalt prioriterte kulturlandskap
2022,54,5418,999334326,5418,40,2,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,55,DEKAR,82,4510,Miljøvennlig spredning av husdyrgjødsel
2022,54,5418,999334326,5418,40,2,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,155,DEKAR,499,77345,Miljøvennlig spredning av husdyrgjødsel
2022,54,5418,999334326,5418,40,2,0,Utslipp til luft,Spredning av husdyrgjødsel med rask nedmoldning,Spredning av husdyrgjødsel med rask nedmoldning,121,DEKAR,52,6292,Miljøvennlig spredning av husdyrgjødsel
2022,54,5418,999334326,5418,40,2,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Spredning av husdyrgjødsel med tilførselsslange,81,DEKAR,526,40500,Miljøvennlig spredning av husdyrgjødsel
2022,46,4618,999332811,4618,324,4,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,86,DEKAR,29,2494,Miljøvennlig spredning av husdyrgjødsel
2022,46,4651,999332714,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,3346,100380,Opprettholde kulturlandskapet
2022,46,4651,999332714,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,261,9135,Opprettholde kulturlandskapet
2022,46,4611,999331793,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,500,15000,Opprettholde kulturlandskapet
2022,46,4611,999331793,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,26,910,Opprettholde kulturlandskapet
2022,34,3431,999331653,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,386,8878,Opprettholde kulturlandskapet
2022,34,3431,999331653,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,24,1152,Opprettholde kulturlandskapet
2022,11,1114,999330878,1114,14,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,132,DEKAR,38,5016,Regionalt prioriterte kulturlandskap
2022,11,1114,999330878,1114,14,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,132,DEKAR,71,9372,Regionalt prioriterte kulturlandskap
2022,11,1114,999330878,1114,14,3,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,85,DEKAR,121,10285,Miljøvennlig spredning av husdyrgjødsel
2022,11,1114,999330878,1114,14,3,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Spredning av husdyrgjødsel med tilførselsslange,55,DEKAR,119,6545,Miljøvennlig spredning av husdyrgjødsel
2022,46,1577,999330738,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,506,10120,Opprettholde kulturlandskapet
2022,34,3450,999330592,3450,31,17,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,41,4510,Regionalt prioriterte kulturlandskap
2022,34,3450,999330592,3450,31,17,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,4,440,Regionalt prioriterte kulturlandskap
2022,34,3450,999330592,3450,31,17,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,80,DEKAR,98,7840,Regionalt prioriterte kulturlandskap
2022,34,3450,999330592,3450,31,17,0,Biologisk mangfold,Slått av slåttemark,Viktig,1500,DEKAR,2,3000,Utvalgte naturtyper
2022,34,3450,999330592,3450,31,17,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,150,DEKAR,32,4800,Prioriterte naturverdier
2022,34,3450,999330592,3450,31,17,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Slått/rydding,110,DEKAR,20,2200,Nyere tids kulturminner
2022,34,3450,999330592,3450,31,17,0,Utslipp til luft,Spredning av husdyrgjødsel med rask nedmoldning,Spredning av husdyrgjødsel med rask nedmoldning,75,DEKAR,15,1125,Miljøvennlig spredning av husdyrgjødsel
2022,54,5436,999330363,5436,21,259,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,155,DEKAR,523,77500,Miljøvennlig spredning av husdyrgjødsel
2022,54,5436,999330363,5436,21,259,0,Utslipp til luft,Spredning av husdyrgjødsel med rask nedmoldning,Spredning av husdyrgjødsel med rask nedmoldning,121,DEKAR,32,3872,Miljøvennlig spredning av husdyrgjødsel
2022,38,3803,999330312,3803,394,9,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",100,DEKAR,139,13900,Avrenning
2022,38,3803,999330312,3803,394,9,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",140,DEKAR,84,11760,Avrenning
2022,38,3803,999330312,3803,394,9,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",235,DEKAR,81,19035,Avrenning
2022,38,3803,999330312,3803,394,9,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 4, prioriterte områder",290,DEKAR,66,19140,Avrenning
2022,38,3803,999330312,3803,394,9,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",140,DEKAR,42,5880,Avrenning
2022,38,3803,999330312,3803,394,9,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",235,DEKAR,26,6110,Avrenning
2022,38,3803,999330312,3803,394,9,0,Avrenning til vann,Gras på arealer utsatt for flom og erosjon,Prioriterte områder,100,DEKAR,41,4100,Avrenning
2022,38,3803,999330312,3803,394,9,0,Avrenning til vann,Fangvekster som underkultur,Prioriterte områder,220,DEKAR,196,43120,Avrenning
2022,38,3803,999330312,3803,394,9,0,Avrenning til vann,"Grasdekte vannveier i åker, potet/grønnsaker",Prioriterte områder,50,METER,338,16900,Avrenning
2022,15,1579,999329438,1579,53,4,0,Biologisk mangfold,Slått av slåttemark,Viktig,1500,DEKAR,2,3000,Utvalgte naturtyper
2022,15,1579,999329438,1579,53,4,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,72,DEKAR,116,8352,Miljøvennlig spredning av husdyrgjødsel
2022,11,1114,999323197,,,,,Kulturlandskap,Drift av beitelag,Småfe,24,ANTALL_DYR,1008,24192,Opprettholde kulturlandskapet
2022,34,3454,999323081,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,2453,56419,Opprettholde kulturlandskapet
2022,46,4650,999323006,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,492,14760,Opprettholde kulturlandskapet
2022,46,4650,999323006,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,54,1890,Opprettholde kulturlandskapet
2022,46,4644,999322883,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,3020,90600,Opprettholde kulturlandskapet
2022,46,4644,999322883,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,34,1190,Opprettholde kulturlandskapet
2022,42,4226,999322824,,,,,Kulturlandskap,Drift av beitelag,Småfe,16,ANTALL_DYR,501,8016,Opprettholde kulturlandskapet
2022,42,4226,999322824,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,16,ANTALL_DYR,361,5776,Opprettholde kulturlandskapet
2022,30,3049,999321739,3049,160,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",111,DEKAR,11,1221,Avrenning
2022,30,3049,999321739,3049,160,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",111,DEKAR,124,13764,Avrenning
2022,30,3049,999321739,3049,160,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",206,DEKAR,28,5768,Avrenning
2022,30,3049,999321739,3049,160,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",206,DEKAR,24,4944,Avrenning
2022,50,5059,999321690,5059,606,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,216,DEKAR,25,5400,Regionalt prioriterte kulturlandskap
2022,50,5059,999321690,5059,606,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,216,DEKAR,2,432,Regionalt prioriterte kulturlandskap
2022,46,4647,999317014,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,343,10290,Opprettholde kulturlandskapet
2022,54,5411,999316778,,,,,Kulturlandskap,Drift av beitelag,Småfe,18,ANTALL_DYR,1779,32022,Opprettholde kulturlandskapet
2022,46,4651,999316719,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1846,55380,Opprettholde kulturlandskapet
2022,46,4651,999316719,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,99,3465,Opprettholde kulturlandskapet
2022,46,4650,999316654,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,623,18690,Opprettholde kulturlandskapet
2022,46,4650,999316654,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,29,1015,Opprettholde kulturlandskapet
2022,46,4651,999316581,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,529,15870,Opprettholde kulturlandskapet
2022,46,4651,999316581,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,19,665,Opprettholde kulturlandskapet
2022,46,4641,999316549,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1039,31170,Opprettholde kulturlandskapet
2022,46,4641,999316549,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,39,1365,Opprettholde kulturlandskapet
2022,46,4626,999316514,4626,203,2,0,Biologisk mangfold,Beiting av kystlynghei,Svært viktig,20,DEKAR,1193,"5947,158526",Utvalgte naturtyper
2022,46,4626,999316514,4626,203,2,0,Biologisk mangfold,Beiting av kystlynghei,Viktig,20,DEKAR,813,"4052,841474",Utvalgte naturtyper
2022,46,4626,999316514,4626,203,2,0,Biologisk mangfold,Brenning av kystlynghei,Brenning av kystlynghei,500,DEKAR,218,109000,Utvalgte naturtyper
2022,50,5035,999316492,5035,247,1,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,25,DEKAR,65,1625,Miljøvennlig spredning av husdyrgjødsel
2022,50,5035,999316492,5035,247,1,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,70,DEKAR,126,8820,Miljøvennlig spredning av husdyrgjødsel
2022,50,5035,999316492,5035,247,1,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Spredning av husdyrgjødsel med tilførselsslange,54,DEKAR,125,6750,Miljøvennlig spredning av husdyrgjødsel
2022,18,1833,999316441,1833,176,4,0,Avrenning til vann,Kantsone i eng,Prioriterte områder,16,METER,412,6592,Avrenning
2022,18,1833,999316441,1833,176,4,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,37,DEKAR,188,6956,Miljøvennlig spredning av husdyrgjødsel
2022,46,4630,999316409,4630,30,6,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,423,DEKAR,5,2115,Regionalt prioriterte kulturlandskap
2022,46,4630,999316409,4630,30,6,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,634,DEKAR,8,5072,Regionalt prioriterte kulturlandskap
2022,46,4630,999316409,4630,30,6,0,Avrenning til vann,Kantsone i eng,Prioriterte områder,15,METER,235,3525,Avrenning
2022,18,1853,999316328,,,,,Kulturlandskap,Drift av beitelag,Småfe,15,ANTALL_DYR,2697,40455,Opprettholde kulturlandskapet
2022,18,1853,999316328,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,362,9050,Opprettholde kulturlandskapet
2022,46,4643,999316174,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,624,18720,Opprettholde kulturlandskapet
2022,15,1576,999315623,1576,57,2,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,72,DEKAR,92,6624,Miljøvennlig spredning av husdyrgjødsel
2022,34,3422,999315437,3422,36,6,0,Biologisk mangfold,Soner for pollinerende insekter,Høy sats,10,METER,3998,39980,Prioriterte naturverdier
2022,34,3422,999315437,3422,36,6,0,Biologisk mangfold,Soner for pollinerende insekter,Lav sats,5,METER,1002,5010,Prioriterte naturverdier
2022,34,3422,999315437,3422,36,6,0,Klimarådgivning,Klimarådgivning,En-ti-en rådgiving,6000,ANTALL,1,6000,Klimarådgivning
2022,34,3422,999315437,3422,36,6,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Beiting,110,DEKAR,80,8800,Nyere tids kulturminner
2022,34,3422,999315437,3422,36,6,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, andre områder",100,DEKAR,298,29800,Avrenning
2022,34,3422,999315437,3422,36,6,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, andre områder",155,DEKAR,327,50685,Avrenning
2022,34,3422,999315437,3422,36,6,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1,med dråg, andre områder",130,DEKAR,7,910,Avrenning
2022,34,3422,999315437,3422,36,6,0,Avrenning til vann,Fangvekster som underkultur,Andre områder,140,DEKAR,547,76580,Avrenning
2022,34,3422,999315437,3422,36,6,0,Avrenning til vann,"Grasdekt kantsone i åker, korn",Andre områder,20,METER,1312,26240,Avrenning
2022,34,3422,999315437,3422,36,6,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,85,DEKAR,390,33150,Miljøvennlig spredning av husdyrgjødsel
2022,34,3442,999315402,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,315,15120,Opprettholde kulturlandskapet
2022,34,3438,999315291,3438,123,9,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,61,6710,Regionalt prioriterte kulturlandskap
2022,34,3438,999315291,3438,123,9,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,25,2750,Regionalt prioriterte kulturlandskap
2022,34,3438,999315291,3438,123,9,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Slått/rydding,110,DEKAR,49,5390,Nyere tids kulturminner
2022,34,3452,999314899,3452,64,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,97,10670,Regionalt prioriterte kulturlandskap
2022,34,3452,999314899,3452,64,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,12,1320,Regionalt prioriterte kulturlandskap
2022,34,3452,999314899,3452,64,3,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,80,DEKAR,45,3600,Regionalt prioriterte kulturlandskap
2022,34,3452,999314899,3452,64,3,0,Kulturminner og kulturmiljøer,Drift av seter,"Levering til meieri, 6 uker eller mer",91000,ANDEL,1,91000,Setring
2022,34,3452,999314899,3452,64,3,0,Plantevern,Ugrasharving i åker,Ugrasharving i åker,70,DEKAR,104,7280,Redusert bruk av kjemiske plantevernmidler
2022,46,4622,999314848,4622,35,24,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,423,DEKAR,16,6768,Regionalt prioriterte kulturlandskap
2022,46,4622,999314848,4622,35,24,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,634,DEKAR,6,3804,Regionalt prioriterte kulturlandskap
2022,34,3441,999311164,3441,132,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,6,660,Regionalt prioriterte kulturlandskap
2022,34,3441,999311164,3441,132,2,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Slått/rydding,110,DEKAR,20,2200,Nyere tids kulturminner
2022,34,3441,999311164,3441,132,2,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,85,DEKAR,56,4760,Miljøvennlig spredning av husdyrgjødsel
2022,34,3441,999311164,3441,132,2,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Spredning av husdyrgjødsel med tilførselsslange,60,DEKAR,56,3360,Miljøvennlig spredning av husdyrgjødsel
2022,30,3016,999310737,3016,41,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",111,DEKAR,22,2442,Avrenning
2022,30,3016,999310737,3016,41,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",111,DEKAR,2,222,Avrenning
2022,30,3016,999310737,3016,41,2,0,Avrenning til vann,Ingen jordarbeiding på flomutsatte arealer,Prioriterte områder,115,DEKAR,25,2875,Avrenning
