soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep,aktivitetsomraade
2023,50,5060,998176697,5060,205,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i utmark,Småfe,156,ANTALL_DYR,34,5304,Regionalt prioriterte kulturlandskap
2023,50,5060,998176697,5060,205,1,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,130,DEKAR,103,13390,Prioriterte naturverdier
2023,50,5029,998176239,5029,77,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",104,DEKAR,20,2080,Avrenning
2023,50,5029,998176239,5029,77,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",114,DEKAR,77,8778,Avrenning
2023,50,5029,998176239,5029,77,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",276,DEKAR,22,6072,Avrenning
2023,50,5029,998176239,5029,77,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",140,DEKAR,33,4620,Avrenning
2023,30,3017,998170621,3017,84,2,0,Biologisk mangfold,Soner for pollinerende insekter,Egen stripe - generell frøblanding,11,METER,5297,55000,Prioriterte naturverdier
2023,30,3017,998170621,3017,84,2,0,Jord og jordhelse,Fangvekster sådd etter høsting,Hovedvekst korn/oljevekster/belgvekster/fÃ´rmais,185,DEKAR,175,32375,Jordhelse og karbonlagring
2023,30,3017,998170621,3017,84,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",120,DEKAR,74,8880,Avrenning
2023,30,3017,998170621,3017,84,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",120,DEKAR,41,4920,Avrenning
2023,30,3017,998170621,3017,84,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",210,DEKAR,40,8400,Avrenning
2023,30,3017,998170621,3017,84,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",120,DEKAR,41,4920,Avrenning
2023,30,3017,998170621,3017,84,2,0,Avrenning til vann,Gras på arealer utsatt for flom og erosjon,Prioriterte områder,205,DEKAR,36,7380,Avrenning
2023,30,3017,998170621,3017,84,2,0,Avrenning til vann,"Grasdekt kantsone i åker, korn m.m.",Prioriterte områder,20,METER,662,13240,Avrenning
2023,30,3017,998170621,3017,84,2,0,Avrenning til vann,"Direktesådd høstkorn og høstoljevekster, direktesådd",Prioriterte områder,210,DEKAR,227,47670,Avrenning
2023,50,5037,998169437,5037,54,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",104,DEKAR,76,7904,Avrenning
2023,50,5037,998169437,5037,54,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",114,DEKAR,55,6270,Avrenning
2023,50,5037,998169437,5037,54,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",276,DEKAR,20,5520,Avrenning
2023,50,5037,998169437,5037,54,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 4, prioriterte områder",328,DEKAR,7,2296,Avrenning
2023,50,5037,998169437,5037,54,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, andre områder",68,DEKAR,35,2380,Avrenning
2023,50,5037,998169437,5037,54,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",140,DEKAR,30,4200,Avrenning
2023,50,5037,998169437,5037,54,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",177,DEKAR,10,1770,Avrenning
2023,50,5037,998169437,5037,54,1,0,Avrenning til vann,"Grasdekt kantsone i åker, korn m.m.",Andre områder,26,METER,115,2990,Avrenning
2023,30,3001,998163714,3001,115,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",120,DEKAR,108,12960,Avrenning
2023,30,3001,998163714,3001,115,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",120,DEKAR,6,720,Avrenning
2023,30,3001,998163714,3001,115,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",120,DEKAR,62,7440,Avrenning
2023,30,3001,998163714,3001,115,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",210,DEKAR,6,1260,Avrenning
2023,34,3434,998161215,3434,93,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,120,DEKAR,44,5280,Regionalt prioriterte kulturlandskap
2023,34,3434,998161215,3434,93,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,120,DEKAR,10,1200,Regionalt prioriterte kulturlandskap
2023,34,3434,998161215,3434,93,1,0,Biologisk mangfold,Skjøtsel av trua naturtyper,Beiting,150,DEKAR,13,1950,Prioriterte naturverdier
2023,34,3434,998161215,3434,93,1,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Beiting,120,DEKAR,2,240,Nyere tids kulturminner
2023,34,3434,998161215,3434,93,1,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Slått/rydding,120,DEKAR,2,240,Nyere tids kulturminner
2023,34,3434,998161215,3434,93,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, andre områder",150,DEKAR,4,600,Avrenning
2023,34,3434,998161215,3434,93,1,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,71,DEKAR,75,5325,Miljøvennlig spredning av husdyrgjødsel
2023,11,1103,998148359,1103,254,9,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,177,DEKAR,9,1593,Regionalt prioriterte kulturlandskap
2023,11,1103,998148359,1103,254,9,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,177,DEKAR,1,177,Regionalt prioriterte kulturlandskap
2023,11,1103,998148359,1103,254,9,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,157,DEKAR,71,11147,Regionalt prioriterte kulturlandskap
2023,11,1103,998148359,1103,254,9,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,157,DEKAR,42,6594,Regionalt prioriterte kulturlandskap
2023,11,1103,998148359,1103,254,9,0,Utslipp til luft,Nedlegging av husdyrgjødsel,Voksende kultur,85,DEKAR,128,10880,Miljøvennlig spredning av husdyrgjødsel
2023,11,1103,998148359,1103,254,9,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Bruk av tilførselsslange,57,DEKAR,128,7296,Miljøvennlig spredning av husdyrgjødsel
2023,30,3032,998147093,3032,34,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,195,DEKAR,60,11700,Regionalt prioriterte kulturlandskap
2023,50,5058,998130735,5058,44,1,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,21,DEKAR,714,14994,Miljøvennlig spredning av husdyrgjødsel
2023,30,3026,998129389,3026,275,4,0,Kulturminner og kulturmiljøer,Skjøtsel av enkeltstående automatisk fredete kulturminner,Beiting,455,ANTALL,1,455,Automatisk fredede kulturminner
2023,30,3026,998129389,3026,275,4,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",120,DEKAR,83,9960,Avrenning
2023,30,3026,998129389,3026,275,4,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",120,DEKAR,5,600,Avrenning
2023,30,3026,998129389,3026,275,4,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",120,DEKAR,4,480,Avrenning
2023,30,3017,998125537,3017,74,3,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,195,DEKAR,12,2340,Regionalt prioriterte kulturlandskap
2023,30,3017,998125537,3017,74,3,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i utmark,"Lav sats, hest/storfe",290,ANTALL_DYR,6,1740,Regionalt prioriterte kulturlandskap
2023,30,3017,998125537,3017,74,3,0,Jord og jordhelse,Fangvekster sådd etter høsting,Hovedvekst korn/oljevekster/belgvekster/fÃ´rmais,185,DEKAR,16,2960,Jordhelse og karbonlagring
2023,30,3017,998125537,3017,74,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",120,DEKAR,38,4560,Avrenning
2023,30,3017,998125537,3017,74,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",120,DEKAR,88,10560,Avrenning
2023,30,3017,998125537,3017,74,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",120,DEKAR,22,2640,Avrenning
2023,30,3017,998125537,3017,74,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",210,DEKAR,13,2730,Avrenning
2023,30,3017,998125537,3017,74,3,0,Avrenning til vann,"Grasdekt kantsone i åker, korn m.m.",Prioriterte områder,20,METER,828,16560,Avrenning
2023,50,5027,998124271,5027,127,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,229,DEKAR,44,10076,Regionalt prioriterte kulturlandskap
2023,50,5027,998124271,5027,127,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,229,DEKAR,1,229,Regionalt prioriterte kulturlandskap
2023,50,5027,998124271,5027,127,3,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,21,DEKAR,44,924,Miljøvennlig spredning av husdyrgjødsel
2023,50,5027,998124271,5027,127,3,0,Utslipp til luft,Nedlegging av husdyrgjødsel,Voksende kultur,73,DEKAR,182,13286,Miljøvennlig spredning av husdyrgjødsel
2023,50,5027,998124271,5027,127,3,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Bruk av tilførselsslange,57,DEKAR,197,11229,Miljøvennlig spredning av husdyrgjødsel
2023,30,3052,998124069,3052,98,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,155,DEKAR,29,4495,Regionalt prioriterte kulturlandskap
2023,30,3052,998124069,3052,98,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,235,DEKAR,15,3525,Regionalt prioriterte kulturlandskap
2023,30,3052,998124069,3052,98,1,0,Biologisk mangfold,Slått av slåttemark,Viktig,1355,DEKAR,6,8130,Utvalgte naturtyper
2023,34,3454,998100984,3454,37,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,120,DEKAR,16,1920,Regionalt prioriterte kulturlandskap
2023,30,3036,998090806,3036,113,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,195,DEKAR,12,2340,Regionalt prioriterte kulturlandskap
2023,30,3036,998090806,3036,113,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",120,DEKAR,14,1680,Avrenning
2023,30,3036,998090806,3036,113,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",120,DEKAR,43,5160,Avrenning
2023,30,3036,998090806,3036,113,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",210,DEKAR,1,210,Avrenning
2023,30,3036,998090806,3036,113,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",120,DEKAR,10,1200,Avrenning
2023,50,5028,998087791,5028,146,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,229,DEKAR,25,5725,Regionalt prioriterte kulturlandskap
2023,50,5028,998087791,5028,146,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,229,DEKAR,2,458,Regionalt prioriterte kulturlandskap
2023,50,5028,998087791,5028,146,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, andre områder",68,DEKAR,127,8636,Avrenning
2023,50,5028,998087791,5028,146,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1,med dråg, andre områder",104,DEKAR,8,832,Avrenning
2023,50,5028,998087791,5028,146,3,0,Utslipp til luft,Nedlegging av husdyrgjødsel,Voksende kultur,73,DEKAR,556,40588,Miljøvennlig spredning av husdyrgjødsel
2023,50,5028,998087791,5028,146,3,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Bruk av tilførselsslange,57,DEKAR,83,4731,Miljøvennlig spredning av husdyrgjødsel
2023,50,5038,998083907,5038,64,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,229,DEKAR,18,4122,Regionalt prioriterte kulturlandskap
2023,50,5038,998083907,5038,64,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,229,DEKAR,2,458,Regionalt prioriterte kulturlandskap
2023,50,5038,998083907,5038,64,3,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,130,DEKAR,3,390,Prioriterte naturverdier
2023,50,5038,998083907,5038,64,3,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,21,DEKAR,9,189,Miljøvennlig spredning av husdyrgjødsel
2023,50,5052,998081696,5052,17,2,0,Biologisk mangfold,"Beiting av kystlynghei, dyr",Viktig,208,ANTALL_DYR,39,8112,Utvalgte naturtyper
2023,50,5052,998081696,5052,17,2,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,130,DEKAR,123,15990,Prioriterte naturverdier
2023,50,5052,998081696,5052,17,2,0,Kulturminner og kulturmiljøer,Skjøtsel av automatisk fredete kulturminner,Beiting,260,DEKAR,2,520,Automatisk fredede kulturminner
2023,50,5052,998081696,5052,17,2,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,21,DEKAR,180,3780,Miljøvennlig spredning av husdyrgjødsel
2023,42,4214,998061474,4214,21,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,130,DEKAR,18,2340,Regionalt prioriterte kulturlandskap
2023,30,3013,998061431,3013,9,1,0,Biologisk mangfold,Soner for pollinerende insekter,Egen stripe - generell frøblanding,11,METER,5000,55000,Prioriterte naturverdier
2023,30,3013,998061431,3013,9,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",120,DEKAR,108,12960,Avrenning
2023,30,3013,998061431,3013,9,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",120,DEKAR,143,17160,Avrenning
2023,30,3013,998061431,3013,9,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",210,DEKAR,19,3990,Avrenning
2023,30,3013,998061431,3013,9,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",120,DEKAR,26,3120,Avrenning
2023,30,3013,998061431,3013,9,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",210,DEKAR,67,14070,Avrenning
2023,30,3013,998061431,3013,9,1,0,Avrenning til vann,Gras på arealer utsatt for flom og erosjon,Prioriterte områder,205,DEKAR,53,10865,Avrenning
2023,30,3013,998061431,3013,9,1,0,Avrenning til vann,"Grasdekt kantsone i åker, korn m.m.",Prioriterte områder,20,METER,1066,21320,Avrenning
2023,50,5029,998057612,5029,114,6,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,130,DEKAR,20,2600,Prioriterte naturverdier
2023,15,1578,998050766,1578,17,4,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,400,DEKAR,8,3200,Regionalt prioriterte kulturlandskap
2023,15,1578,998050766,1578,17,4,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,500,DEKAR,4,2000,Regionalt prioriterte kulturlandskap
2023,15,1578,998050766,1578,17,4,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,74,DEKAR,127,9398,Miljøvennlig spredning av husdyrgjødsel
2023,11,1119,998050421,1119,17,6,0,Miljøavtale,Miljøavtale,Trinn 2,95,DEKAR,91,8645,Miljøavtale
2023,11,1119,998050421,1119,17,6,0,Utslipp til luft,Nedlegging av husdyrgjødsel,Voksende kultur,85,DEKAR,599,50915,Miljøvennlig spredning av husdyrgjødsel
2023,11,1119,998050421,1119,17,6,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Bruk av tilførselsslange,57,DEKAR,538,30666,Miljøvennlig spredning av husdyrgjødsel
2023,50,5035,998048095,5035,269,1,0,Biologisk mangfold,Soner for pollinerende insekter,Egen stripe - generell frøblanding,10,METER,2881,20000,Prioriterte naturverdier
2023,50,5035,998048095,5035,269,1,0,Jord og jordhelse,Bruk av egenprodusert kompost,Bruk av egenprodusert kompost,312,DEKAR,56,17472,Jordhelse og karbonlagring
2023,50,5035,998048095,5035,269,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",104,DEKAR,51,5304,Avrenning
2023,50,5035,998048095,5035,269,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",114,DEKAR,115,13110,Avrenning
2023,50,5035,998048095,5035,269,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",276,DEKAR,98,27048,Avrenning
2023,50,5035,998048095,5035,269,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",177,DEKAR,33,5841,Avrenning
2023,50,5035,998048095,5035,269,1,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,21,DEKAR,444,9324,Miljøvennlig spredning av husdyrgjødsel
2023,50,5035,998048095,5035,269,1,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Nedmolding innen 18 timer i åpen åker,21,DEKAR,286,6006,Miljøvennlig spredning av husdyrgjødsel
2023,30,3001,998048028,3001,121,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",120,DEKAR,28,3360,Avrenning
2023,30,3001,998048028,3001,121,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",210,DEKAR,3,630,Avrenning
2023,30,3001,998048028,3001,121,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",120,DEKAR,15,1800,Avrenning
2023,11,1146,998046874,1146,72,5,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,177,DEKAR,18,3186,Regionalt prioriterte kulturlandskap
2023,11,1146,998046874,1146,72,5,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,177,DEKAR,1,177,Regionalt prioriterte kulturlandskap
2023,11,1146,998046874,1146,72,5,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,157,DEKAR,36,5652,Regionalt prioriterte kulturlandskap
2023,11,1146,998046874,1146,72,5,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,157,DEKAR,25,3925,Regionalt prioriterte kulturlandskap
2023,11,1146,998046874,1146,72,5,0,Biologisk mangfold,Beiting av kystlynghei,Svært viktig,70,DEKAR,1161,60000,Utvalgte naturtyper
2023,11,1146,998046874,1146,72,5,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Høy tilrettelegging,9,METER,1566,14094,Turmuligheter og tilgjengelighet
2023,15,1535,998042712,1535,8,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,400,DEKAR,66,26400,Regionalt prioriterte kulturlandskap
2023,15,1535,998042712,1535,8,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,500,DEKAR,3,1500,Regionalt prioriterte kulturlandskap
2023,15,1535,998042712,1535,8,8,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,74,DEKAR,271,20054,Miljøvennlig spredning av husdyrgjødsel
2023,34,3452,998042607,3452,37,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,120,DEKAR,20,2400,Regionalt prioriterte kulturlandskap
2023,34,3452,998042607,3452,37,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,120,DEKAR,3,360,Regionalt prioriterte kulturlandskap
2023,34,3452,998042607,3452,37,3,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Slått/rydding,120,DEKAR,37,4440,Nyere tids kulturminner
2023,46,4622,998038375,4622,96,1,0,Utslipp til luft,Nedlegging av husdyrgjødsel,Voksende kultur,50,DEKAR,69,3450,Miljøvennlig spredning av husdyrgjødsel
2023,46,4622,998038375,4622,96,1,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Bruk av tilførselsslange,300,DEKAR,69,20700,Miljøvennlig spredning av husdyrgjødsel
2023,42,4202,998038081,4202,96,3,0,Jord og jordhelse,Fangvekster sådd etter høsting,Hovedvekst grønnsaker/potet,312,DEKAR,67,20904,Jordhelse og karbonlagring
2023,30,3052,998037344,3052,138,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,155,DEKAR,37,5735,Regionalt prioriterte kulturlandskap
2023,30,3052,998037344,3052,138,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,235,DEKAR,20,4700,Regionalt prioriterte kulturlandskap
2023,30,3052,998037344,3052,138,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,195,DEKAR,42,8190,Regionalt prioriterte kulturlandskap
2023,30,3052,998037344,3052,138,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i utmark,"Lav sats, småfe",35,ANTALL_DYR,419,14665,Regionalt prioriterte kulturlandskap
2023,30,3033,998030080,3033,164,7,0,Biologisk mangfold,Soner for pollinerende insekter,Tilgrensende kantsone,11,METER,230,2200,Prioriterte naturverdier
2023,30,3033,998030080,3033,164,7,0,Jord og jordhelse,Fangvekster sådd etter høsting,Hovedvekst korn/oljevekster/belgvekster/fÃ´rmais,185,DEKAR,192,35520,Jordhelse og karbonlagring
2023,30,3033,998030080,3033,164,7,0,Jord og jordhelse,Fangvekster med høy diversitet,Fangvekster med høy diversitet,55,DEKAR,192,10560,Jordhelse og karbonlagring
2023,30,3033,998030080,3033,164,7,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",120,DEKAR,76,9120,Avrenning
2023,30,3033,998030080,3033,164,7,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",120,DEKAR,79,9480,Avrenning
2023,30,3033,998030080,3033,164,7,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",210,DEKAR,29,6090,Avrenning
2023,30,3033,998030080,3033,164,7,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",120,DEKAR,7,840,Avrenning
2023,38,3909,998025028,3805,4103,4,0,Avrenning til vann,"Direktesådd høstkorn og høstoljevekster, lett harving",Prioriterte områder,170,DEKAR,254,43180,Avrenning
2023,34,3450,998024218,3450,120,20,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,120,DEKAR,34,4080,Regionalt prioriterte kulturlandskap
2023,34,3450,998024218,3450,120,20,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,120,DEKAR,17,2040,Regionalt prioriterte kulturlandskap
2023,34,3450,998024218,3450,120,20,0,Biologisk mangfold,Skjøtsel av trua naturtyper,Beiting,150,DEKAR,25,3750,Prioriterte naturverdier
2023,34,3450,998024218,3450,120,20,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,71,DEKAR,137,9727,Miljøvennlig spredning av husdyrgjødsel
2023,30,3014,998021162,3014,825,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,195,DEKAR,15,2925,Regionalt prioriterte kulturlandskap
2023,30,3014,998021162,3014,825,1,0,Kulturlandskap,Skjøtsel av gårdsdammer,Skjøtsel av gårdsdammer,455,ANTALL,3,1365,Opprettholde kulturlandskapet
2023,30,3014,998021162,3014,825,1,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,235,DEKAR,33,7755,Prioriterte naturverdier
2023,30,3014,998021162,3014,825,1,0,Avrenning til vann,Gras på arealer utsatt for flom og erosjon,Prioriterte områder,205,DEKAR,45,9225,Avrenning
2023,50,5034,998019524,5034,47,6,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,130,DEKAR,20,2600,Prioriterte naturverdier
2023,50,5034,998019524,5034,47,6,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Slått,312,DEKAR,48,14976,Prioriterte naturverdier
2023,46,4616,998019052,4616,131,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i utmark,Småfe,70,ANTALL_DYR,46,3220,Regionalt prioriterte kulturlandskap
2023,50,5054,998016169,5054,60,1,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,130,DEKAR,119,15470,Prioriterte naturverdier
2023,50,5054,998016169,5054,60,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",104,DEKAR,2,208,Avrenning
2023,50,5054,998016169,5054,60,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",114,DEKAR,34,3876,Avrenning
2023,50,5054,998016169,5054,60,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",276,DEKAR,71,19596,Avrenning
2023,50,5054,998016169,5054,60,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 4, prioriterte områder",328,DEKAR,27,8856,Avrenning
2023,50,5054,998016169,5054,60,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, andre områder",78,DEKAR,10,780,Avrenning
2023,50,5054,998016169,5054,60,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, andre områder",255,DEKAR,39,9945,Avrenning
2023,50,5054,998016169,5054,60,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",177,DEKAR,82,14514,Avrenning
