orgnr,komnr,gardsnr,bruksnr,festenr,produsentnummer_8,produsentnummer_10
971186240,1108,244,3,0,11081093,1108109354
911833921,1108,246,1,0,11081096,1108109644
980565971,1108,246,1,0,11081096,1108109628
970237771,1108,246,3,0,11080986,1108098623
970394494,1108,247,1,0,11080978,1108097831
969810344,1108,247,2,0,11080977,1108097724
970571485,1108,248,2,0,11081241,1108124155
912741664,1108,248,2,0,11081241,1108124189
996405648,1108,248,3,0,11080987,1108098763
981531868,1108,248,4,0,11080957,1108095769
917830517,1108,248,6,0,11080958,1108095843
931236555,1108,248,6,0,11080958,1108095884
971144181,1108,248,7,0,11080983,1108098391
969371618,1108,248,9,0,11080972,1108097294
969933683,1108,248,9,0,11080972,1108097252
928167917,1108,248,11,0,11080980,1108098045
975380319,1108,249,2,0,11080965,1108096577
916514379,1108,249,5,0,11080969,1108096965
969624419,1108,249,5,0,11080969,1108096924
996979504,1108,249,7,0,11080963,1108096320
918323600,1108,251,3,0,11080985,1108098573
969580578,1108,251,4,0,11080966,1108096650
917869901,1108,252,1,0,11080954,1108095447
970565353,1108,253,1,0,11080974,1108097427
869810312,1108,253,2,0,11080973,1108097351
969443783,1108,254,1,0,11080981,1108098151
869374172,1108,254,6,0,11080975,1108097559
969209136,1108,254,10,0,11080953,1108095322
916871570,1108,99999,3011,0,11081278,1108127810
999142494,1108,99999,3202,0,11081270,1108127018
870238282,1108,99999,3205,0,11081281,1108128123
977505291,1111,4,1,0,11111217,1111121719
969373483,1111,5,2,0,11110327,1111032726
969408996,1111,5,4,0,11110179,1111017917
927931990,1111,16,2,0,11110144,1111014476
969305984,1111,17,1,0,11110143,1111014336
928498182,1111,17,2,0,11110324,1111032478
922219605,1111,17,5,0,11110037,1111003768
889813792,1111,19,4,0,11110234,1111023451
926442732,1111,19,6,0,11110036,1111003669
984698089,1111,19,8,0,11110323,1111032320
981696344,1111,19,10,0,11110108,1111010870
928784452,1111,20,4,0,11110156,1111015671
970571582,1111,20,4,0,11110156,1111015655
990447365,1111,20,5,0,11110031,1111003131
922240345,1111,20,6,0,11110107,1111010730
974372592,1111,20,10,0,11110231,1111023196
977373050,1111,20,15,0,11110105,1111010573
919708735,1111,22,1,0,11111112,1111111249
997723821,1111,23,6,0,11111193,1111119325
998710596,1111,29,2,0,11110158,1111015879
925416541,1111,29,5,0,11110267,1111026769
921370881,1111,30,4,0,11110247,1111024723
875997122,1111,30,5,0,11110027,1111002760
920186483,1111,30,32,0,11111172,1111117212
932601753,1111,31,2,0,11110020,1111002083
969796473,1111,33,2,0,11110238,1111023857
921531478,1111,33,5,0,11110326,1111032692
979296371,1111,35,1,0,11110225,1111022545
989522124,1111,35,2,0,11110224,1111022412
982804302,1111,38,1,0,11110212,1111021299
920250262,1111,43,2,0,11110219,1111021976
989381180,1111,44,1,0,11110073,1111007363
975431789,1111,44,3,0,11110093,1111009369
921579497,1111,44,4,0,11110111,1111011126
821872782,1111,45,6,0,11110146,1111014625
884074452,1111,45,9,0,11110018,1111001879
898878252,1111,45,11,0,11111186,1111118616
869190152,1111,46,1,0,11110083,1111008353
969242621,1111,46,4,0,11110081,1111008171
915979718,1111,46,31,0,11110313,1111031355
932490161,1111,47,1,0,11110148,1111014898
988891096,1111,47,2,0,11110014,1111001440
976323270,1111,47,5,0,11110153,1111015341
969080257,1111,47,15,0,11110150,1111015044
995867168,1111,48,2,0,11110012,1111001234
969371731,1111,49,4,0,11110096,1111009674
986233660,1111,52,1,0,11110186,1111018659
986916326,1111,53,4,0,11111198,1111119861
983149707,1111,54,17,0,11110318,1111031819
969209632,1111,55,2,0,11110132,1111013213
990626618,1111,56,4,0,11110228,1111022883
993758175,1111,56,50,0,11111152,1111115232
999236782,1111,56,456,0,11111213,1111121354
932319330,1111,57,26,0,11111243,1111124390
976798929,1111,57,44,0,11111179,1111117915
994406205,1111,57,112,0,11111177,1111117725
826529202,1111,58,6,0,11110084,1111008478
928333515,1111,61,2,0,11110133,1111013395
976335872,1111,61,4,0,11110085,1111008536
969171074,1111,64,1,0,11110120,1111012025
920662889,1111,64,4,0,11110054,1111005482
990834628,1111,64,5,0,11110055,1111005573
969085321,1111,64,7,0,11110056,1111005631
979535317,1111,64,12,0,11110059,1111005987
930034363,1111,65,2,0,11110199,1111019954
971196319,1111,65,3,0,11110008,1111000830
987662352,1111,66,1,0,11110162,1111016232
920771491,1111,67,1,0,11110126,1111012678
925551643,1111,67,2,0,11110125,1111012553
969799693,1111,68,2,0,11110087,1111008759
930708380,1111,68,3,0,11110123,1111012363
984722494,1111,69,1,0,11110005,1111000533
969799707,1111,70,4,0,11110003,1111000392
920037224,1111,77,5,0,11110250,1111025050
925045691,1111,77,6,0,11110079,1111007959
884681162,1111,77,8,0,11110088,1111008841
969270781,1111,82,2,0,11110292,1111029235
985326908,1111,84,1,0,11110167,1111016786
884604702,1111,85,4,0,11110164,1111016430
983799558,1111,86,3,0,11110304,1111030423
993920339,1111,86,4,0,11110303,1111030324
997761499,1111,86,5,0,11110171,1111017131
984974361,1111,86,6,0,11110170,1111017032
829614502,1111,86,7,0,11110169,1111016976
992348461,1111,87,3,0,11110174,1111017479
969306557,1111,87,8,0,11110175,1111017537
912779645,1111,88,1,0,11110286,1111028666
981960874,1111,90,1,0,11110276,1111027627
922990689,1111,91,1,0,11110066,1111006654
880529862,1111,92,1,0,11110134,1111013460
999053238,1111,93,1,0,11110127,1111012785
927752530,1111,95,2,0,11110254,1111025498
993087491,1111,95,4,0,11110202,1111020283
970444327,1111,100,1,0,11110137,1111013775
922930457,1111,101,1,0,11110002,1111000236
977540143,1111,102,3,0,11110208,1111020820
969802163,1111,103,5,0,11110141,1111014120
930042072,1111,103,5,0,11110141,1111014138
917942528,1111,104,2,0,11110069,1111006951
914339790,1111,105,1,0,11110222,1111022214
969797445,1111,109,5,0,11110210,1111021026
965134956,1112,5,1,0,11120030,1112003031
880398482,1112,7,1,0,11120190,1112019029
831721162,1112,10,1,0,11120280,1112028046
969503573,1112,12,1,0,11120174,1112017452
982894670,1112,12,3,0,11120020,1112002025
986484051,1112,13,3,0,11120050,1112005051
874404322,1112,13,4,0,11120193,1112019375
991491856,1112,13,6,0,11120293,1112029325
976067312,1112,14,2,0,11120302,1112030232
996632423,1112,15,2,0,11120032,1112003262
919903902,1112,16,1,0,11120024,1112002447
890821332,1112,17,1,0,11120041,1112004120
997108787,1112,17,4,0,11120044,1112004443
979872283,1112,17,5,0,11120185,1112018526
922555850,1112,17,7,0,11120186,1112018641
994322346,1112,17,30,0,11120395,1112039522
914756340,1112,20,1,0,11120195,1112019599
984135173,1112,20,4,0,11120026,1112002637
987162945,1112,20,7,0,11120028,1112002850
989768492,1112,21,3,0,11120283,1112028343
930829021,1112,22,1,0,11120040,1112004062
969497212,1112,23,6,0,11120052,1112005259
969800373,1112,24,1,0,11120002,1112000219
927501902,1112,24,4,0,11120175,1112017577
994472542,1112,24,5,0,11120035,1112003577
974455935,1112,24,8,0,11120284,1112028426
986219307,1112,24,16,0,11120321,1112032121
976014596,1112,24,22,0,11120001,1112000128
918479236,1112,27,1,0,11120036,1112003676
818158122,1112,27,7,0,11120319,1112031933
969407868,1112,29,3,0,11120200,1112020050
969503255,1112,31,1,0,11120256,1112025653
994990624,1112,31,2,0,11120029,1112002967
916593236,1112,31,18,0,11120430,1112043011
990600902,1112,31,25,0,11120406,1112040611
996514579,1112,32,1,0,11120169,1112016926
985061890,1112,32,1,0,11120169,1112016959
992983868,1112,32,4,0,11120146,1112014640
984207212,1112,32,6,0,11120252,1112025273
969189992,1112,32,7,0,11120145,1112014558
996493539,1112,32,16,0,11120137,1112013766
969189607,1112,33,4,0,11120158,1112015860
926068059,1112,33,6,0,11120149,1112014970
985946744,1112,34,1,0,11120147,1112014723
994404679,1112,35,3,0,11120260,1112026040
914019214,1112,35,10,0,11120062,1112006240
969498243,1112,35,17,0,11120255,1112025513
989933248,1112,35,19,0,11120259,1112025968
918273352,1112,35,23,0,11120142,1112014285
925940135,1112,35,28,0,11120166,1112016637
891570902,1112,35,103,0,11120425,1112042542
993475556,1112,37,2,0,11120063,1112006323
975961354,1112,37,4,0,11120253,1112025380
971342668,1112,37,5,0,11120242,1112024227
990668981,1112,37,6,0,11120243,1112024383
981992040,1112,37,14,0,11120240,1112024078
987511850,1112,38,15,0,11120154,1112015472
971169842,1112,38,16,0,11120167,1112016736
989332937,1112,38,35,0,11120066,1112006695
926650025,1112,41,1,0,11120352,1112035223
889554312,1112,42,2,0,11120051,1112005184
869306282,1112,42,3,0,11120069,1112006950
918297065,1112,42,4,0,11120233,1112023328
995042126,1112,42,6,0,11120194,1112019474
969080036,1112,44,1,0,11120197,1112019763
916015771,1112,44,1,0,11120197,1112019714
979385773,1112,44,5,0,11120236,1112023674
922037213,1112,51,1,0,11120249,1112024946
981960890,1112,51,2,0,11120248,1112024862
969443384,1112,51,4,0,11120153,1112015357
969800241,1112,51,6,0,11120133,1112013352
918364692,1112,51,7,0,11120250,1112025059
932345269,1112,51,19,0,11120170,1112017080
970997296,1112,54,2,0,11120119,1112011992
917268347,1112,54,3,0,11120076,1112007669
989083449,1112,55,2,0,11120082,1112008220
879260442,1112,55,4,0,11120075,1112007594
992404205,1112,56,2,0,11120206,1112020647
925117145,1112,56,21,0,11120439,1112043912
996428982,1112,57,1,0,11120080,1112008097
969372142,1112,57,2,0,11120091,1112009152
889312602,1112,58,3,0,11120215,1112021579
913011023,1112,58,5,0,11120090,1112009087
953847124,1112,58,9,0,11120210,1112021033
996363287,1112,58,10,0,11120093,1112009376
969162849,1112,59,1,0,11120101,1112010127
969371790,1112,59,2,0,11120100,1112010051
918128905,1112,59,3,0,11120211,1112021132
990652376,1112,59,5,0,11120213,1112021330
969190060,1112,60,1,0,11120267,1112026776
869082112,1112,60,3,0,11120115,1112011521
932910292,1112,60,11,0,11120077,1112007735
990262527,1112,60,12,0,11120083,1112008378
985258481,1112,60,19,0,11120074,1112007446
869082902,1112,60,31,0,11120117,1112011729
979500890,1112,61,1,0,11120110,1112011067
982819903,1112,61,4,0,11120217,1112021777
915877303,1112,62,1,0,11120097,1112009749
912086666,1112,62,5,0,11120018,1112001811
915071074,1112,63,1,0,11120290,1112029028
869407402,1112,63,3,0,11120015,1112001514
969800403,1112,64,1,0,11120109,1112010952
920156606,1112,64,4,0,11120107,1112010770
825612882,1112,64,32,0,11120393,1112039324
930540277,1112,65,2,0,11120095,1112009525
997896920,1112,66,2,0,11120012,1112001241
920223168,1112,67,1,0,11120296,1112029663
996100324,1112,67,5,0,11120103,1112010366
929523105,1112,67,7,0,11120226,1112022635
912790320,1112,67,8,0,11120008,1112000839
918171320,1112,67,12,0,11120123,1112012347
992166169,1112,67,13,0,11120222,1112022239
992816066,1112,67,21,0,11120087,1112008782
980444988,1112,67,43,0,11120424,1112042419
995725738,1112,68,3,0,11120228,1112022825
926736515,1112,71,1,0,11120134,1112013477
826514442,1112,73,2,0,11120120,1112012073
992335769,1112,75,2,0,11120275,1112027543
916588836,1112,80,1,0,11120415,1112041528
932082322,1112,81,5,0,11120442,1112044217
969221268,1112,82,5,0,11120136,1112013675
997210255,1112,82,10,0,11120139,1112013931
999575404,1112,99999,3022,0,11120397,1112039712
980499405,1114,1,1,0,11140101,1114010182
969307340,1114,1,2,0,11140283,1114028325
994973460,1114,1,2,0,11140283,1114028358
989069357,1114,1,3,0,11140096,1114009671
990369496,1114,1,3,0,11140096,1114009689
870114532,1114,1,4,0,11140139,1114013954
992464186,1114,2,1,0,11140115,1114011560
975960218,1114,2,2,0,11140113,1114011370
983564267,1114,2,9,0,11140220,1114022039
969081105,1114,2,10,0,11140114,1114011461
928906957,1114,3,1,0,11140085,1114008574
933085260,1114,3,2,0,11140081,1114008152
986461396,1114,5,1,0,11140008,1114000878
974479311,1114,5,3,0,11140124,1114012428
823358202,1114,5,4,0,11140003,1114000340
997743369,1114,5,5,0,11140016,1114001652
969818698,1114,5,8,0,11140017,1114001728
928903656,1114,5,13,0,11140039,1114003971
924007141,1114,5,36,0,11140010,1114001017
980364607,1114,5,36,0,11140010,1114001082
969241994,1114,5,39,0,11140012,1114001256
927578026,1114,5,48,0,11140329,1114032921
977198666,1114,6,1,0,11140278,1114027830
998941636,1114,6,3,0,11140077,1114007782
986387323,1114,6,4,0,11140078,1114007899
993464597,1114,6,6,0,11140148,1114014895
987549882,1114,6,8,0,11140099,1114009937
926043579,1114,7,1,0,11140126,1114012626
928697762,1114,7,1,0,11140126,1114012675
869499552,1114,9,1,0,11140024,1114002452
926108700,1114,10,1,0,11140125,1114012584
969936518,1114,11,1,0,11140013,1114001363
970560351,1114,12,1,0,11140307,1114030750
869579262,1114,12,2,0,11140285,1114028515
982279496,1114,13,1,0,11140268,1114026865
970369686,1114,13,1,0,11140268,1114026881
957121926,1114,13,2,0,11140273,1114027368
925284394,1114,13,4,0,11140271,1114027152
969084333,1114,13,9,0,11140275,1114027533
932838710,1114,13,9,0,11140275,1114027558
969797305,1114,14,2,0,11140257,1114025743
999330878,1114,14,3,0,11140264,1114026436
921274513,1114,14,5,0,11140259,1114025966
978709664,1114,14,6,0,11140256,1114025669
917623023,1114,15,3,0,11140260,1114026089
990149410,1114,15,6,0,11140290,1114029083
899617762,1114,15,6,0,11140290,1114029059
969084112,1114,16,2,0,11140262,1114026220
996269167,1114,21,1,0,11140167,1114016775
969372061,1114,21,1,0,11140167,1114016759
932107325,1114,22,1,0,11140144,1114014465
969800802,1114,29,2,0,11140072,1114007220
928312658,1114,29,2,0,11140072,1114007246
970531696,1114,29,3,0,11140079,1114007956
994110934,1114,29,5,0,11140111,1114011198
921327420,1114,29,6,0,11140130,1114013079
969373750,1114,30,1,0,11140034,1114003435
992608552,1114,30,1,0,11140034,1114003450
989229958,1114,30,2,0,11140037,1114003740
977522005,1114,30,4,0,11140023,1114002320
917954143,1114,30,5,0,11140036,1114003690
969145960,1114,30,6,0,11140035,1114003567
986618392,1114,30,6,0,11140035,1114003591
977536189,1114,31,1,0,11140171,1114017161
969084139,1114,31,3,0,11140201,1114020140
922288143,1114,31,5,0,11140247,1114024720
982794064,1114,31,18,0,11140188,1114018862
969084104,1114,31,19,0,11140199,1114019928
976541715,1114,32,1,0,11140202,1114020280
916490984,1114,32,2,0,11140197,1114019753
878664922,1114,32,3,0,11140173,1114017336
970394591,1114,32,4,0,11140200,1114020033
930976725,1114,32,31,0,11140172,1114017252
980520927,1114,32,31,0,11140172,1114017260
894302712,1114,33,1,0,11140222,1114022294
824636362,1114,33,2,0,11140223,1114022351
985226342,1114,33,17,0,11140198,1114019845
971511273,1114,33,17,0,11140198,1114019852
918354883,1114,33,60,0,11140249,1114024944
969083256,1114,33,60,0,11140249,1114024928
883141342,1114,33,138,0,11140333,1114033317
992767456,1114,33,231,0,11140330,1114033010
986381414,1114,33,264,0,11140154,1114015496
985299579,1114,34,1,0,11140210,1114021072
969498413,1114,34,2,0,11140209,1114020918
970237682,1114,34,4,0,11140207,1114020777
914468590,1114,34,5,0,11140204,1114020470
969444666,1114,34,7,0,11140203,1114020389
920145574,1114,34,7,0,11140203,1114020371
994848577,1114,35,2,0,11140227,1114022773
925047082,1114,35,5,0,11140224,1114022476
969795531,1114,35,7,0,11140226,1114022625
969409275,1114,35,11,0,11140225,1114022526
997470389,1114,35,12,0,11140047,1114004755
969084554,1114,36,1,0,11140168,1114016825
969171570,1114,37,1,0,11140211,1114021130
985421129,1114,38,1,0,11140177,1114017740
996239306,1114,38,1,0,11140177,1114017757
982798345,1114,38,2,0,11140174,1114017476
920045782,1114,38,11,0,11140175,1114017583
913632524,1114,38,11,0,11140175,1114017591
977170656,1114,39,1,0,11140244,1114024464
986339973,1114,39,4,0,11140243,1114024381
938752648,1114,40,1,0,11140240,1114024084
896256742,1114,40,2,0,11140241,1114024175
969189534,1114,41,1,0,11140158,1114015819
999085954,1114,41,2,0,11140157,1114015777
969407876,1114,41,3,0,11140159,1114015918
923354816,1114,41,8,0,11140156,1114015660
970388621,1114,42,1,0,11140147,1114014770
924417684,1114,42,3,0,11140146,1114014697
969941112,1114,43,1,0,11140180,1114018078
969819015,1114,43,3,0,11140178,1114017831
971192747,1114,43,6,0,11140179,1114017963
992798564,1114,43,12,0,11140246,1114024688
869171352,1114,44,2,0,11140184,1114018458
970346325,1114,44,3,0,11140183,1114018326
969189615,1114,45,1,0,11140160,1114016056
980996859,1114,45,2,0,11140212,1114021270
969372614,1114,45,3,0,11140254,1114025412
992406402,1114,45,3,0,11140254,1114025446
992451076,1114,45,6,0,11140281,1114028143
969500655,1114,45,8,0,11140161,1114016155
974479508,1114,48,1,0,11140234,1114023466
969801027,1114,48,2,0,11140230,1114023011
982708478,1114,48,3,0,11140235,1114023524
992044772,1114,48,4,0,11140232,1114023276
969801035,1114,48,7,0,11140236,1114023656
920066038,1114,48,12,0,11140229,1114022971
912810607,1114,50,1,0,11140215,1114021544
993727911,1114,50,2,0,11140214,1114021437
971235330,1114,50,8,0,11140213,1114021379
920195032,1114,50,9,0,11140216,1114021643
969084082,1114,52,1,0,11140150,1114015033
916449445,1114,52,2,0,11140151,1114015165
969799138,1114,52,3,0,11140218,1114021825
911960028,1114,52,9,0,11140217,1114021742
916475713,1114,53,1,0,11140152,1114015264
977253128,1114,53,2,0,11140190,1114019084
912660877,1114,53,4,0,11140245,1114024563
969373769,1114,54,1,0,11140166,1114016650
889447672,1114,54,2,0,11140164,1114016437
990765871,1114,54,3,0,11140165,1114016551
891963912,1114,55,1,0,11140153,1114015363
983136869,1114,55,2,0,11140170,1114017070
986172912,1114,55,3,0,11140193,1114019399
969269910,1114,55,4,0,11140192,1114019258
986172874,1114,56,1,0,11140238,1114023847
970114262,1114,56,3,0,11140239,1114023953
990634653,1114,56,4,0,11140237,1114023763
970392211,1114,57,1,0,11140196,1114019613
969082446,1114,58,1,0,11140186,1114018623
982804833,1114,58,2,0,11140187,1114018748
969504014,1114,59,1,0,11140194,1114019449
985231214,1114,59,9,0,11140255,1114025545
969170930,1114,59,10,0,11140195,1114019522
997718232,1114,60,1,0,11140089,1114008954
920168884,1114,60,2,0,11140087,1114008798
916323581,1114,60,2,0,11140087,1114008749
884078822,1114,60,3,0,11140088,1114008822
974392585,1114,60,5,0,11140086,1114008624
916376928,1114,61,1,0,11140060,1114006081
970113371,1114,61,2,0,11140280,1114028051
969084589,1114,61,3,0,11140021,1114002163
985239347,1114,61,4,0,11140064,1114006438
969579278,1114,61,6,0,11140069,1114006958
916478291,1114,61,7,0,11140067,1114006743
994926896,1114,61,9,0,11140059,1114005927
969080915,1114,61,12,0,11140068,1114006826
996644642,1114,63,1,0,11140282,1114028283
977381037,1114,63,4,0,11140097,1114009762
888259872,1114,63,5,0,11140137,1114013731
997383982,1114,64,1,0,11140092,1114009234
981208242,1114,64,2,0,11140018,1114001835
987883715,1114,64,3,0,11140091,1114009135
924398752,1114,65,1,0,11140019,1114001934
969503018,1114,65,6,0,11140071,1114007154
995900270,1114,66,1,0,11140127,1114012766
969170957,1114,66,1,0,11140127,1114012741
973053574,1114,66,2,0,11140025,1114002528
969241722,1114,66,3,0,11140026,1114002668
982275415,1114,66,4,0,11140029,1114002924
921534175,1114,66,8,0,11140027,1114002791
969933098,1114,66,8,0,11140027,1114002783
928189260,1114,67,1,0,11140040,1114004078
970557733,1114,67,5,0,11140128,1114012824
985221383,1114,68,1,0,11140031,1114003179
990601542,1114,68,1,0,11140031,1114003195
932520575,1114,68,1,0,11140031,1114003112
982849195,1114,68,2,0,11140048,1114004847
995830760,1114,68,4,0,11140030,1114003054
920593755,1114,68,9,0,11140334,1114033416
989837664,1114,70,5,0,11140136,1114013640
922157847,1114,70,8,0,11140073,1114007378
989834908,1114,71,1,0,11140057,1114005752
994929380,1114,71,2,0,11140061,1114006198
988840122,1114,72,1,0,11140094,1114009473
869503142,1114,73,1,0,11140082,1114008269
969307421,1114,73,6,0,11140083,1114008327
976785150,1114,74,1,0,11140033,1114003344
921177569,1114,74,2,0,11140295,1114029539
830027742,1114,75,1,0,11140049,1114004946
971192925,1114,75,1,0,11140049,1114004920
979663080,1114,76,1,0,11140118,1114011867
985341257,1114,76,2,0,11140044,1114004441
816060702,1114,77,1,0,11140006,1114000688
983633420,1114,77,2,0,11140007,1114000738
923713735,1114,77,4,0,11140002,1114000290
921888139,1114,77,4,0,11140002,1114000217
980930696,1114,77,6,0,11140005,1114000530
988818038,1114,77,8,0,11140001,1114000175
970398457,1114,78,1,0,11140050,1114005059
987734787,1114,78,3,0,11140052,1114005265
989367196,1114,78,5,0,11140051,1114005174
969084120,1114,79,1,0,11140075,1114007527
992327693,1114,80,1,0,11140095,1114009549
921020295,1114,80,2,0,11140053,1114005349
920054625,1114,80,6,0,11140055,1114005562
982978629,1114,80,7,0,11140054,1114005448
925481793,1114,81,1,0,11140106,1114010620
920177093,1114,81,2,0,11140279,1114027962
923535993,1114,81,3,0,11140140,1114014051
926100750,1114,81,4,0,11140109,1114010943
969799723,1114,81,7,0,11140107,1114010752
869407542,1114,81,12,0,11140103,1114010323
920630995,1114,81,13,0,11140104,1114010497
981415515,1114,81,13,0,11140104,1114010489
990970203,1114,99999,3031,0,11140317,1114031717
911649691,1114,99999,3131,0,11140327,1114032723
877237982,1119,1,2,0,11190540,1119054029
983357296,1119,1,5,0,11190875,1119087540
984184395,1119,1,6,0,11190484,1119048435
977370906,1119,1,7,0,11190830,1119083028
976470176,1119,1,8,0,11190416,1119041620
871060762,1119,1,9,0,11190541,1119054144
887576572,1119,1,11,0,11190860,1119086088
932825155,1119,1,14,0,11190032,1119003240
994927329,1119,1,14,0,11190032,1119003232
975960196,1119,1,16,0,11190443,1119044384
984936435,1119,1,16,0,11190443,1119044376
987839759,1119,2,1,0,11190813,1119081378
969270757,1119,3,2,0,11190498,1119049854
913010566,1119,3,2,0,11190498,1119049862
983369138,1119,3,7,0,11190383,1119038360
985666857,1119,3,14,0,11190499,1119049938
960434234,1119,3,22,0,11190750,1119075040
969371650,1119,4,1,0,11190892,1119089231
987618337,1119,4,5,0,11190891,1119089173
987653353,1119,4,8,0,11190751,1119075180
985237743,1119,4,10,0,11190545,1119054573
969372584,1119,4,10,0,11190545,1119054581
985321175,1119,4,18,0,11190767,1119076790
985256071,1119,4,21,0,11190753,1119075362
977100534,1119,4,25,0,11191107,1119110797
987649933,1119,5,4,0,11190539,1119053955
920237606,1119,5,4,0,11190539,1119053963
995339501,1119,5,6,0,11190417,1119041760
896454072,1119,5,17,0,11190777,1119077772
969409011,1119,5,17,0,11190777,1119077731
969372878,1119,5,20,0,11190851,1119085155
991592962,1119,5,20,0,11190851,1119085163
869443182,1119,5,24,0,11190780,1119078044
979814577,1119,5,35,0,11190384,1119038428
979411499,1119,5,44,0,11190420,1119042065
991127704,1119,5,52,0,11190868,1119086898
969306751,1119,5,56,0,11190749,1119074951
927987724,1119,5,56,0,11190749,1119074928
990152926,1119,5,57,0,11190852,1119085262
890924832,1119,5,58,0,11190781,1119078192
986659897,1119,5,92,0,11190888,1119088886
992636327,1119,5,125,0,11191150,1119115069
979483619,1119,6,1,0,11190831,1119083176
974370115,1119,6,2,0,11190421,1119042131
969794985,1119,6,4,0,11190485,1119048567
924342757,1119,7,1,0,11190449,1119044954
883385632,1119,7,2,0,11190455,1119045548
969806363,1119,7,2,0,11190455,1119045522
930222526,1119,7,2,0,11190455,1119045530
930696382,1119,7,3,0,11190454,1119045480
969270722,1119,7,4,0,11190814,1119081451
994666711,1119,7,5,0,11190453,1119045332
969081202,1119,7,6,0,11190452,1119045225
992866934,1119,7,6,0,11190452,1119045233
931908618,1119,7,11,0,11190812,1119081246
912178846,1119,7,11,0,11190812,1119081212
969500736,1119,7,30,0,11190811,1119081139
979187769,1119,7,33,0,11190810,1119081022
969372169,1119,7,33,0,11190810,1119081055
980799964,1119,7,33,0,11190810,1119081089
999662641,1119,8,1,0,11190447,1119044749
921978197,1119,8,4,0,11190535,1119053542
914736412,1119,8,5,0,11190457,1119045795
970904247,1119,8,24,0,11190817,1119081774
997765281,1119,8,28,0,11190422,1119042289
933617831,1119,8,29,0,11190398,1119039889
969242427,1119,8,30,0,11190818,1119081857
982398886,1119,8,32,0,11190854,1119085429
969502283,1119,8,38,0,11190783,1119078366
997774140,1119,8,39,0,11190769,1119076964
977288762,1119,8,47,0,11190469,1119046926
992447273,1119,8,50,0,11190819,1119081949
984132697,1119,8,50,0,11190819,1119081931
993948772,1119,10,1,0,11190028,1119002853
999322247,1119,10,4,0,11190532,1119053278
990859892,1119,10,5,0,11190027,1119002762
969209004,1119,11,1,0,11190824,1119082459
869081892,1119,11,2,0,11190474,1119047460
969795442,1119,11,4,0,11190473,1119047353
986736581,1119,11,6,0,11190472,1119047288
984766246,1119,11,7,0,11190825,1119082574
969306522,1119,11,8,0,11190026,1119002655
992113847,1119,11,10,0,11190460,1119046058
981085833,1119,11,11,0,11190477,1119047726
913010523,1119,11,12,0,11190476,1119047635
997804821,1119,11,14,0,11190475,1119047585
969190648,1119,12,1,0,11190834,1119083432
919285540,1119,12,2,0,11190833,1119083333
969241544,1119,12,3,0,11190025,1119002531
969939452,1119,12,4,0,11190023,1119002374
916479298,1119,12,5,0,11190021,1119002143
918542043,1119,12,6,0,11190487,1119048765
969371294,1119,12,8,0,11190486,1119048666
969305739,1119,12,12,0,11190835,1119083523
983081576,1119,12,13,0,11190423,1119042339
916500092,1119,13,3,0,11190505,1119050514
994813579,1119,13,3,0,11190505,1119050548
987656549,1119,13,5,0,11190857,1119085775
993518913,1119,13,8,0,11190502,1119050233
969939347,1119,13,8,0,11190502,1119050241
969802651,1119,14,3,0,11190508,1119050852
982988500,1119,14,4,0,11190401,1119040184
982506948,1119,15,1,0,11190872,1119087268
980665534,1119,15,2,0,11190524,1119052460
869190322,1119,15,9,0,11190521,1119052163
970976612,1119,15,15,0,11190430,1119043022
977078733,1119,15,21,0,11190870,1119087037
813009412,1119,16,1,0,11190402,1119040242
982928311,1119,16,5,0,11190463,1119046389
969242370,1119,16,6,0,11190488,1119048815
982982693,1119,16,6,0,11190488,1119048872
991859950,1119,16,8,0,11190404,1119040481
999645836,1119,16,8,0,11190404,1119040499
969241749,1119,16,10,0,11190403,1119040333
889112832,1119,16,11,0,11190462,1119046256
931261290,1119,16,11,0,11190462,1119046272
984551215,1119,16,13,0,11190946,1119094629
986665072,1119,16,17,0,11190405,1119040580
920773427,1119,17,1,0,11190798,1119079893
920910904,1119,17,1,0,11190798,1119079810
933121623,1119,17,1,0,11190798,1119079828
976715756,1119,17,1,0,11190798,1119079869
969171252,1119,17,2,0,11190797,1119079778
974395665,1119,17,4,0,11190440,1119044061
980809439,1119,17,5,0,11190439,1119043915
998050421,1119,17,6,0,11190800,1119080099
982039738,1119,17,6,0,11190800,1119080073
929611799,1119,17,18,0,11190820,1119082053
986975187,1119,18,2,0,11190529,1119052932
990697027,1119,18,3,0,11190836,1119083663
970340866,1119,18,5,0,11190530,1119053013
973053671,1119,19,2,0,11190796,1119079661
970347186,1119,19,5,0,11190015,1119001525
980450260,1119,19,7,0,11190424,1119042479
976101189,1119,19,8,0,11190495,1119049565
912896714,1119,19,11,0,11190494,1119049466
987656522,1119,19,12,0,11190493,1119049367
884736862,1119,19,26,0,11190465,1119046538
971098767,1119,19,31,0,11190953,1119095329
914356407,1119,20,3,0,11190446,1119044616
970403442,1119,21,3,0,11190010,1119001020
969085186,1119,21,7,0,11190786,1119078655
921955685,1119,23,1,0,11190387,1119038766
969083965,1119,23,2,0,11190533,1119053369
930575437,1119,23,3,0,11190386,1119038642
871179972,1119,23,3,0,11190386,1119038634
969498774,1119,23,5,0,11190755,1119075552
969209306,1119,23,12,0,11190760,1119076055
879796512,1119,23,13,0,11190759,1119075933
