"orgnr";"komnr";"gardsnr";"bruksnr";"festenr";"produsentnummer_8";"produsentnummer_10"
"969741105";"3405";"134";"1";"0";"34050154";"3405015417"
"818736622";"3405";"135";"3";"0";"34050363";"3405036371"
"977328403";"3405";"136";"1";"0";"34050328";"3405032875"
"987587687";"3405";"137";"1";"0";"34050228";"3405022876"
"969253429";"3405";"138";"1";"0";"34050419";"3405041959"
"986841814";"3405";"138";"10";"0";"34050584";"3405058425"
"997889096";"3405";"139";"1";"0";"34050048";"3405004874"
"986046879";"3405";"139";"2";"0";"34050307";"3405030788"
"969740745";"3405";"139";"3";"0";"34050342";"3405034228"
"929454367";"3405";"139";"3";"0";"34050342";"3405034236"
"969252392";"3405";"139";"5";"0";"34050176";"3405017629"
"988895547";"3405";"139";"7";"0";"34050133";"3405013388"
"869252352";"3405";"139";"7";"0";"34050133";"3405013354"
"888491902";"3405";"139";"24";"0";"34050588";"3405058813"
"976001885";"3405";"140";"3";"0";"34050447";"3405044797"
"933065006";"3405";"140";"3";"0";"34050447";"3405044714"
"911799979";"3405";"142";"1";"0";"34050180";"3405018072"
"923334955";"3405";"143";"1";"0";"34050059";"3405005962"
"991414096";"3405";"144";"1";"0";"34050077";"3405007786"
"970041184";"3405";"144";"2";"0";"34050076";"3405007620"
"985770220";"3405";"145";"1";"0";"34050078";"3405007885"
"981483502";"3405";"146";"1";"0";"34050418";"3405041892"
"969112205";"3405";"146";"3";"0";"34050229";"3405022926"
"969217945";"3405";"147";"1";"0";"34050040";"3405004056"
"969747324";"3405";"147";"2";"0";"34050415";"3405041561"
"987705035";"3405";"148";"1";"0";"34050341";"3405034111"
"979540124";"3405";"149";"1";"0";"34050231";"3405023163"
"983033334";"3405";"150";"1";"0";"34050151";"3405015177"
"932821087";"3405";"151";"1";"0";"34050112";"3405011226"
"969495953";"3405";"151";"3";"0";"34050111";"3405011119"
"932891492";"3405";"152";"1";"0";"34050373";"3405037379"
"969741733";"3405";"153";"1";"0";"34050425";"3405042510"
"969114763";"3405";"154";"1";"0";"34050414";"3405041421"
"928731049";"3405";"154";"3";"0";"34050420";"3405042064"
"985878684";"3405";"155";"1";"0";"34050426";"3405042635"
"913483596";"3405";"156";"1";"0";"34050108";"3405010830"
"994938304";"3405";"158";"1";"0";"34050223";"3405022371"
"989277545";"3405";"159";"1";"0";"34050312";"3405031265"
"971583630";"3405";"161";"1";"0";"34050336";"3405033667"
"986363726";"3405";"162";"15";"0";"34050080";"3405008073"
"869116092";"3405";"162";"18";"0";"34050297";"3405029731"
"870432992";"3405";"162";"169";"0";"34050434";"3405043450"
"997437306";"3405";"164";"1";"0";"34050216";"3405021688"
"921157770";"3405";"164";"8";"0";"34050641";"3405064118"
"969111209";"3405";"164";"10";"0";"34050443";"3405044326"
"969438860";"3405";"165";"1";"0";"34050160";"3405016050"
"980728897";"3405";"165";"19";"0";"34050146";"3405014659"
"969741539";"3405";"166";"1";"0";"34050220";"3405022017"
"920063853";"3405";"166";"2";"0";"34050219";"3405021969"
"969216388";"3405";"167";"2";"0";"34050218";"3405021852"
"971187697";"3405";"167";"6";"0";"34050378";"3405037833"
"926024558";"3405";"168";"1";"0";"34050082";"3405008271"
"984541481";"3405";"168";"3";"0";"34050387";"3405038773"
"970431586";"3405";"169";"1";"0";"34050101";"3405010145"
"822552072";"3405";"169";"1";"0";"34050101";"3405010152"
"977243130";"3405";"169";"4";"0";"34050102";"3405010228"
"987906375";"3405";"170";"1";"0";"34050310";"3405031091"
"932804328";"3405";"170";"5";"0";"34050158";"3405015888"
"997885767";"3405";"170";"7";"0";"34050212";"3405021241"
"970040994";"3405";"170";"9";"0";"34050182";"3405018247"
"987443677";"3405";"172";"1";"0";"34050311";"3405031174"
"981070704";"3405";"173";"1";"0";"34050114";"3405011424"
"994931075";"3405";"173";"3";"0";"34050190";"3405019054"
"986545409";"3405";"173";"3";"0";"34050190";"3405019047"
"919557427";"3405";"176";"31";"0";"34050746";"3405074638"
"918623833";"3405";"181";"1";"0";"34050321";"3405032180"
"989123130";"3405";"182";"1";"0";"34050202";"3405020268"
"969192624";"3405";"182";"4";"0";"34050395";"3405039573"
"985194653";"3405";"184";"6";"0";"34050054";"3405005475"
"986189327";"3405";"184";"13";"0";"34050203";"3405020367"
"930708631";"3405";"186";"1";"0";"34050100";"3405010046"
"969743205";"3405";"186";"4";"0";"34050245";"3405024526"
"970558136";"3405";"186";"5";"0";"34050124";"3405012471"
"980415392";"3405";"186";"8";"0";"34050235";"3405023510"
"970041001";"3405";"187";"1";"0";"34050036";"3405003686"
"915357660";"3405";"188";"1";"0";"34050276";"3405027644"
"955378024";"3405";"200";"383";"0";"34050541";"3405054119"
"996405362";"3407";"1";"1";"0";"34070532";"3407053275"
"970432264";"3407";"1";"7";"0";"34070594";"3407059421"
"913291573";"3407";"2";"1";"0";"34070836";"3407083637"
"920224806";"3407";"2";"5";"0";"34070525";"3407052590"
"918404678";"3407";"2";"5";"0";"34070525";"3407052582"
"994984640";"3407";"3";"1";"0";"34070470";"3407047061"
"923212736";"3407";"3";"36";"0";"34071041";"3407104128"
"929362934";"3407";"4";"1";"0";"34070518";"3407051865"
"914828899";"3407";"4";"1";"0";"34070518";"3407051857"
"981353870";"3407";"7";"2";"0";"34070524";"3407052467"
"981304365";"3407";"7";"6";"0";"34070587";"3407058746"
"990127255";"3407";"7";"7";"0";"34070623";"3407062383"
"970585443";"3407";"8";"1";"0";"34070596";"3407059652"
"986389032";"3407";"9";"1";"0";"34070220";"3407022023"
"914255112";"3407";"11";"1";"0";"34070569";"3407056971"
"948565188";"3407";"11";"6";"0";"34070614";"3407061427"
"986047107";"3407";"11";"13";"0";"34070469";"3407046923"
"987664800";"3407";"12";"1";"0";"34070535";"3407053572"
"982990874";"3407";"12";"2";"0";"34070556";"3407055643"
"984216084";"3407";"12";"2";"0";"34070556";"3407055650"
"928269760";"3407";"12";"5";"0";"34070591";"3407059132"
"991583319";"3407";"14";"3";"0";"34070222";"3407022270"
"969175231";"3407";"14";"8";"0";"34070514";"3407051428"
"985171645";"3407";"14";"15";"0";"34070552";"3407055270"
"980338061";"3407";"14";"41";"0";"34070622";"3407062292"
"916965702";"3407";"14";"41";"0";"34070622";"3407062284"
"997336941";"3407";"15";"1";"0";"34070547";"3407054752"
"916813171";"3407";"15";"2";"0";"34070517";"3407051758"
"929994256";"3407";"16";"1";"0";"34070464";"3407046436"
"892854122";"3407";"16";"7";"0";"34070555";"3407055577"
"991813691";"3407";"17";"3";"0";"34070746";"3407074669"
"929391969";"3407";"17";"4";"0";"34070461";"3407046147"
"988078700";"3407";"17";"4";"0";"34070461";"3407046139"
"994075381";"3407";"18";"2";"0";"34070537";"3407053770"
"985716102";"3407";"18";"17";"0";"34070499";"3407049992"
"999611109";"3407";"18";"20";"0";"34070490";"3407049091"
"925950173";"3407";"18";"21";"0";"34070563";"3407056336"
"929491130";"3407";"19";"1";"0";"34070564";"3407056450"
"996574989";"3407";"19";"2";"0";"34070755";"3407075567"
"969392089";"3407";"19";"5";"0";"34070645";"3407064579"
"992124725";"3407";"19";"19";"0";"34070560";"3407056054"
"988939587";"3407";"20";"1";"0";"34070620";"3407062078"
"976239458";"3407";"20";"4";"0";"34070500";"3407050024"
"911826399";"3407";"20";"4";"0";"34070500";"3407050040"
"979505558";"3407";"20";"15";"0";"34070600";"3407060072"
"869494542";"3407";"22";"1";"0";"34070487";"3407048754"
"928789233";"3407";"22";"5";"0";"34070521";"3407052178"
"932452871";"3407";"22";"16";"0";"34071245";"3407124514"
"974690438";"3407";"23";"4";"0";"34070541";"3407054166"
"890802362";"3407";"23";"5";"0";"34070510";"3407051055"
"969361647";"3407";"23";"22";"0";"34070806";"3407080617"
"827986232";"3407";"25";"1";"0";"34070511";"3407051170"
"988726818";"3407";"25";"4";"0";"34070527";"3407052798"
"923603565";"3407";"26";"1";"0";"34070973";"3407097397"
"981679598";"3407";"27";"1";"0";"34070486";"3407048630"
"970957529";"3407";"27";"14";"0";"34070502";"3407050255"
"977336260";"3407";"28";"1";"0";"34070692";"3407069230"
"916514069";"3407";"28";"5";"0";"34070559";"3407055981"
"976632001";"3407";"29";"1";"0";"34070583";"3407058373"
"994921398";"3407";"29";"5";"0";"34070516";"3407051675"
"989460110";"3407";"29";"7";"0";"34070551";"3407055163"
"969218844";"3407";"29";"8";"0";"34070557";"3407055734"
"927178966";"3407";"29";"9";"0";"34070584";"3407058464"
"969754053";"3407";"29";"10";"0";"34070526";"3407052640"
"969743604";"3407";"29";"14";"0";"34070540";"3407054034"
"998620295";"3407";"31";"1";"0";"34070592";"3407059223"
"870925352";"3407";"31";"2";"0";"34070573";"3407057359"
"981465695";"3407";"31";"19";"0";"34070576";"3407057672"
"969323850";"3407";"31";"22";"0";"34071021";"3407102171"
"969218453";"3407";"32";"3";"0";"34070603";"3407060353"
"981443241";"3407";"32";"10";"0";"34070219";"3407021926"
"970434054";"3407";"32";"14";"0";"34070574";"3407057417"
"885226442";"3407";"33";"1";"0";"34070553";"3407055353"
"895895202";"3407";"35";"1";"0";"34071000";"3407100076"
"969112973";"3407";"36";"1";"0";"34070657";"3407065725"
"999000215";"3407";"38";"5";"0";"34070629";"3407062995"
"913551982";"3407";"38";"6";"0";"34070225";"3407022528"
"969490013";"3407";"38";"7";"0";"34070613";"3407061351"
"969110555";"3407";"38";"11";"0";"34070259";"3407025927"
"825583432";"3407";"38";"32";"0";"34070687";"3407068778"
"830097392";"3407";"41";"1";"0";"34070504";"3407050461"
"970316361";"3407";"41";"3";"0";"34070896";"3407089618"
"993614785";"3407";"41";"4";"0";"34070625";"3407062524"
"931321854";"3407";"41";"12";"0";"34071237";"3407123714"
"923956492";"3407";"43";"1";"0";"34070689";"3407068968"
"923120408";"3407";"43";"1";"0";"34070689";"3407068950"
"969744899";"3407";"45";"1";"0";"34070756";"3407075617"
"971187905";"3407";"45";"3";"0";"34070515";"3407051535"
"969745364";"3407";"45";"5";"0";"34070677";"3407067713"
"979795459";"3407";"46";"1";"0";"34070676";"3407067655"
"926817051";"3407";"46";"3";"0";"34070531";"3407053135"
"970330895";"3407";"46";"14";"0";"34070658";"3407065857"
"928649040";"3407";"48";"5";"0";"34070684";"3407068422"
"914536995";"3407";"48";"8";"0";"34070567";"3407056781"
"980924025";"3407";"48";"13";"0";"34070659";"3407065949"
"980593835";"3407";"48";"15";"0";"34070509";"3407050974"
"869422312";"3407";"48";"44";"0";"34070493";"3407049331"
"869492582";"3407";"49";"1";"0";"34070473";"3407047327"
"990907064";"3407";"49";"2";"0";"34070568";"3407056864"
"992409398";"3407";"50";"1";"0";"34070580";"3407058043"
"969743353";"3407";"50";"8";"0";"34070813";"3407081318"
"979674864";"3407";"50";"11";"0";"34070478";"3407047871"
"969149931";"3407";"50";"12";"0";"34070465";"3407046527"
"940155223";"3407";"51";"14";"0";"34070754";"3407075492"
"977104505";"3407";"52";"1";"0";"34070663";"3407066376"
"969496496";"3407";"53";"1";"0";"34070554";"3407055452"
"914849888";"3407";"54";"1";"0";"34070010";"3407001084"
"977530830";"3407";"56";"1";"0";"34070496";"3407049620"
"969217554";"3407";"56";"3";"0";"34070979";"3407097934"
"969324180";"3407";"59";"20";"0";"34070005";"3407000557"
"915319068";"3407";"64";"2";"0";"34070610";"3407061054"
"923682392";"3407";"65";"13";"0";"34071043";"3407104318"
"969150255";"3407";"66";"1";"0";"34070512";"3407051253"
"932863219";"3407";"68";"1";"0";"34070595";"3407059561"
"924706155";"3407";"69";"18";"0";"34071219";"3407121916"
"929305051";"3407";"69";"429";"0";"34071230";"3407123011"
"954575330";"3407";"70";"5";"0";"34070700";"3407070022"
"981639839";"3407";"72";"1";"0";"34070637";"3407063787"
"933462226";"3407";"75";"1";"0";"34070666";"3407066657"
"883074602";"3407";"76";"1";"0";"34070665";"3407066517"
"933709930";"3407";"78";"1";"0";"34070483";"3407048366"
"981700236";"3407";"79";"1";"0";"34070534";"3407053440"
"969362082";"3407";"81";"1";"0";"34070598";"3407059850"
"971598042";"3407";"82";"1";"0";"34070542";"3407054224"
"921806493";"3407";"86";"1";"0";"34070585";"3407058597"
"913364643";"3407";"90";"1";"0";"34070227";"3407022718"
"915684939";"3407";"90";"2";"0";"34070597";"3407059785"
"969324849";"3407";"90";"3";"0";"34070641";"3407064157"
"986938400";"3407";"91";"8";"0";"34070589";"3407058951"
"983371469";"3407";"91";"9";"0";"34070916";"3407091622"
"985725772";"3407";"91";"10";"0";"34070805";"3407080534"
"970550097";"3407";"92";"1";"0";"34070544";"3407054430"
"919922265";"3407";"92";"1";"0";"34070544";"3407054414"
"981044746";"3407";"92";"4";"0";"34070468";"3407046824"
"969110490";"3407";"93";"1";"0";"34070476";"3407047665"
"969764814";"3407";"94";"1";"0";"34070798";"3407079817"
"969116219";"3407";"95";"1";"0";"34070608";"3407060841"
"985217939";"3407";"95";"4";"0";"34070615";"3407061567"
"988569712";"3407";"98";"1";"0";"34070586";"3407058670"
"985384320";"3407";"100";"1";"0";"34070662";"3407066244"
"982345197";"3407";"101";"1";"0";"34070237";"3407023732"
"969537974";"3407";"102";"1";"0";"34070243";"3407024334"
"983989748";"3407";"102";"3";"0";"34070628";"3407062862"
"986542000";"3407";"107";"1";"0";"34070271";"3407027162"
"918620419";"3407";"108";"1";"0";"34070182";"3407018237"
"879454492";"3407";"109";"1";"0";"34070152";"3407015266"
"983474721";"3407";"109";"2";"0";"34070154";"3407015472"
"969174006";"3407";"110";"1";"0";"34070165";"3407016520"
"986519661";"3407";"110";"1";"0";"34070165";"3407016546"
"969216728";"3407";"110";"2";"0";"34070189";"3407018971"
"977553830";"3407";"110";"3";"0";"34070194";"3407019425"
"925351369";"3407";"111";"2";"0";"34070177";"3407017767"
"969217864";"3407";"112";"1";"0";"34070167";"3407016751"
"969114216";"3407";"112";"8";"0";"34070192";"3407019227"
"869750492";"3407";"113";"1";"0";"34070158";"3407015829"
"889300582";"3407";"113";"1";"0";"34070158";"3407015845"
"969495694";"3407";"113";"2";"0";"34070193";"3407019318"
"914394694";"3407";"114";"2";"0";"34070197";"3407019771"
"921272723";"3407";"117";"1";"0";"34070164";"3407016454"
"984212224";"3407";"119";"1";"0";"34070150";"3407015068"
"989284231";"3407";"120";"2";"0";"34070161";"3407016165"
"969749769";"3407";"120";"3";"0";"34070199";"3407019946"
"969251639";"3407";"120";"5";"0";"34070144";"3407014459"
"981473418";"3407";"121";"5";"0";"34070169";"3407016926"
"914478693";"3407";"122";"2";"0";"34070187";"3407018740"
"969744198";"3407";"122";"8";"0";"34070791";"3407079122"
"990721807";"3407";"123";"1";"0";"34070156";"3407015670"
"969438127";"3407";"124";"1";"0";"34070185";"3407018567"
"998427274";"3407";"124";"1";"0";"34070185";"3407018575"
"896397672";"3407";"124";"2";"0";"34070162";"3407016280"
"969494310";"3407";"127";"2";"0";"34070176";"3407017650"
"985596204";"3407";"127";"7";"0";"34070017";"3407001720"
"969193795";"3407";"128";"1";"0";"34070140";"3407014012"
"981398106";"3407";"128";"6";"0";"34070170";"3407017098"
"969438437";"3407";"128";"8";"0";"34070184";"3407018435"
"985606668";"3407";"129";"1";"0";"34070155";"3407015571"
"971654171";"3407";"130";"1";"0";"34070166";"3407016629"
"969743876";"3407";"130";"6";"0";"34070268";"3407026834"
"996330524";"3407";"131";"1";"0";"34070025";"3407002561"
"996326322";"3407";"131";"8";"0";"34070702";"3407070220"
"969323451";"3407";"132";"6";"0";"34070149";"3407014913"
"995971216";"3407";"132";"19";"0";"34070119";"3407011992"
"988624993";"3407";"132";"38";"0";"34070141";"3407014137"
"991786015";"3407";"133";"1";"0";"34070171";"3407017155"
"991786015";"3407";"133";"1";"0";"34070171";"3407017148"
"919553847";"3407";"134";"1";"0";"34070089";"3407008964"
"943219745";"3407";"134";"6";"0";"34070056";"3407005671"
"989405055";"3407";"135";"1";"0";"34070731";"3407073158"
"989937510";"3407";"135";"1";"0";"34070731";"3407073133"
"984500572";"3407";"136";"1";"0";"34070093";"3407009327"
"969392038";"3407";"137";"1";"0";"34070094";"3407009459"
"969751232";"3407";"138";"1";"0";"34070019";"3407001985"
"932523655";"3407";"138";"2";"0";"34070020";"3407002025"
"914734436";"3407";"139";"1";"0";"34070109";"3407010978"
"981887220";"3407";"139";"2";"0";"34070021";"3407002132"
"930910376";"3407";"139";"5";"0";"34070261";"3407026131"
"879571332";"3407";"140";"9";"0";"34070026";"3407002637"
"912659917";"3407";"141";"1";"0";"34070246";"3407024672"
"980573419";"3407";"142";"1";"0";"34070065";"3407006570"
"869253162";"3407";"143";"9";"0";"34070118";"3407011810"
"990181373";"3407";"144";"17";"0";"34070049";"3407004971"
"969495406";"3407";"145";"1";"0";"34070703";"3407070352"
"976124014";"3407";"145";"2";"0";"34070054";"3407005473"
"969423081";"3407";"145";"7";"0";"34070705";"3407070550"
"994385550";"3407";"145";"10";"0";"34070999";"3407099914"
"969251906";"3407";"146";"1";"0";"34070137";"3407013758"
"981694678";"3407";"146";"2";"0";"34070786";"3407078629"
"969254166";"3407";"147";"1";"0";"34070095";"3407009558"
"985550794";"3407";"148";"1";"0";"34070088";"3407008865"
"987648503";"3407";"150";"1";"0";"34070015";"3407001563"
"913393260";"3407";"150";"4";"0";"34070070";"3407007065"
"875960512";"3407";"152";"1";"0";"34070229";"3407022924"
"984280734";"3407";"152";"8";"0";"34070264";"3407026461"
"969173581";"3407";"153";"1";"0";"34070058";"3407005820"
"869175382";"3407";"154";"2";"0";"34070107";"3407010721"
"997279107";"3407";"154";"2";"0";"34070107";"3407010747"
"912666255";"3407";"155";"1";"0";"34070116";"3407011679"
"999064760";"3407";"156";"4";"0";"34070084";"3407008410"
"980593150";"3407";"157";"1";"0";"34070124";"3407012479"
"981440935";"3407";"157";"2";"0";"34070106";"3407010671"
"982797624";"3407";"157";"3";"0";"34070033";"3407003379"
"969438828";"3407";"157";"3";"0";"34070033";"3407003353"
"980563278";"3407";"157";"4";"0";"34070076";"3407007651"
"925923834";"3407";"157";"13";"0";"34070031";"3407003130"
"984860676";"3407";"158";"1";"0";"34070115";"3407011547"
"913718674";"3407";"158";"1";"0";"34070115";"3407011554"
"969427923";"3407";"159";"1";"0";"34070113";"3407011331"
"986420231";"3407";"161";"2";"0";"34070047";"3407004732"
"994650254";"3407";"162";"4";"0";"34070071";"3407007172"
"981479351";"3407";"162";"4";"0";"34070071";"3407007115"
"888544232";"3407";"163";"4";"0";"34070180";"3407018039"
"926024450";"3407";"165";"1";"0";"34070128";"3407012875"
"890788882";"3407";"165";"1";"0";"34070128";"3407012867"
"913027728";"3407";"166";"1";"0";"34070060";"3407006075"
"896159682";"3407";"166";"2";"0";"34070734";"3407073448"
"999547966";"3407";"166";"5";"0";"34070251";"3407025158"
"986699031";"3407";"166";"6";"0";"34070098";"3407009863"
"999575102";"3407";"167";"1";"0";"34070135";"3407013576"
"920671896";"3407";"170";"1";"0";"34070101";"3407010143"
"917483248";"3407";"171";"5";"0";"34070062";"3407006240"
"984304358";"3407";"171";"8";"0";"34070022";"3407002223"
"970432965";"3407";"171";"12";"0";"34070270";"3407027022"
"817641822";"3407";"174";"3";"0";"34070130";"3407013022"
"984280459";"3407";"175";"2";"0";"34070129";"3407012933"
"915743935";"3407";"177";"1";"0";"34070102";"3407010267"
"988148377";"3407";"178";"1";"0";"34070181";"3407018179"
"994489992";"3407";"179";"1";"0";"34070254";"3407025471"
"969740842";"3407";"179";"14";"0";"34070072";"3407007271"
"892819742";"3407";"182";"11";"0";"34070196";"3407019672"
"991403264";"3407";"182";"119";"0";"34070790";"3407079015"
"983897452";"3407";"183";"1";"0";"34070077";"3407007727"
"928673685";"3407";"183";"7";"0";"34070087";"3407008774"
"971598085";"3407";"183";"10";"0";"34070097";"3407009780"
"926502298";"3407";"183";"10";"0";"34070097";"3407009798"
"987878657";"3407";"183";"19";"0";"34070086";"3407008642"
"986799915";"3407";"184";"1";"0";"34070080";"3407008063"
"969391236";"3407";"185";"1";"0";"34070067";"3407006752"
"919688653";"3407";"185";"1";"0";"34070067";"3407006760"
"969324105";"3407";"186";"1";"0";"34070126";"3407012636"
"987935375";"3407";"186";"13";"0";"34070048";"3407004864"
"969294893";"3407";"187";"1";"0";"34070059";"3407005937"
"918398902";"3407";"188";"3";"0";"34070121";"3407012172"
"994598651";"3407";"188";"13";"0";"34070110";"3407011091"
"880038842";"3407";"189";"1";"0";"34070090";"3407009079"
"915134939";"3407";"190";"1";"0";"34070027";"3407002793"
"982336953";"3407";"191";"1";"0";"34070083";"3407008378"
"969760665";"3407";"191";"2";"0";"34070053";"3407005325"
"970524401";"3407";"192";"2";"0";"34070055";"3407005572"
"969437554";"3407";"193";"1";"0";"34070073";"3407007354"
"997097785";"3407";"194";"1";"0";"34070103";"3407010382"
"992103752";"3407";"194";"1";"0";"34070103";"3407010317"
"979921489";"3407";"194";"1";"0";"34070103";"3407010390"
"992234849";"3407";"196";"1";"0";"34070258";"3407025885"
"969755343";"3407";"197";"1";"0";"34070040";"3407004039"
"970537252";"3407";"197";"3";"0";"34070039";"3407003965"
"994358316";"3407";"197";"4";"0";"34070038";"3407003833"
"920145647";"3407";"198";"1";"0";"34070123";"3407012388"
"969742470";"3407";"199";"1";"0";"34070075";"3407007552"
"925473448";"3407";"199";"2";"0";"34070052";"3407005291"
"915087426";"3407";"200";"1";"0";"34070306";"3407030646"
"969149311";"3407";"200";"1";"0";"34070306";"3407030620"
"922388768";"3407";"200";"2";"0";"34070767";"3407076722"
"969297205";"3407";"201";"8";"0";"34070004";"3407000466"
"887183562";"3407";"202";"1";"0";"34070396";"3407039688"
"977079896";"3407";"203";"1";"0";"34070305";"3407030570"
"877079872";"3407";"203";"1";"0";"34070305";"3407030588"
"869174122";"3407";"204";"2";"0";"34070456";"3407045644"
"918345728";"3407";"205";"1";"0";"34070313";"3407031396"
"993507024";"3407";"205";"10";"0";"34070884";"3407088420"
"983422691";"3407";"205";"10";"0";"34070884";"3407088487"
"969253917";"3407";"206";"1";"0";"34070398";"3407039829"
"869360732";"3407";"208";"1";"0";"34070233";"3407023328"
"919807083";"3407";"209";"1";"0";"34070339";"3407033947"
"984454864";"3407";"209";"4";"0";"34070898";"3407089824"
"931109553";"3407";"210";"7";"0";"34070315";"3407031537"
"987782633";"3407";"211";"1";"0";"34070355";"3407035595"
"916484240";"3407";"212";"7";"0";"34070369";"3407036973"
"917017239";"3407";"213";"1";"0";"34070405";"3407040546"
"969111470";"3407";"214";"1";"0";"34070344";"3407034424"
"970432922";"3407";"214";"2";"0";"34070320";"3407032048"
"997243749";"3407";"214";"12";"0";"34070277";"3407027733"
"981916352";"3407";"214";"28";"0";"34070253";"3407025364"
"884812542";"3407";"215";"2";"0";"34070722";"3407072234"
"998673291";"3407";"215";"9";"0";"34070260";"3407026032"
"998726727";"3407";"216";"1";"0";"34070419";"3407041973"
"915352383";"3407";"217";"1";"0";"34070310";"3407031040"
"989896873";"3407";"217";"3";"0";"34070295";"3407029572"
"923130462";"3407";"218";"1";"0";"34070804";"3407080443"
"998680077";"3407";"218";"9";"0";"34070284";"3407028442"
"981894898";"3407";"219";"3";"0";"34070712";"3407071236"
"916204620";"3407";"220";"1";"0";"34070455";"3407045537"
"927640678";"3407";"220";"4";"0";"34070431";"3407043185"
"979953690";"3407";"220";"5";"0";"34070432";"3407043250"
"920413188";"3407";"220";"5";"0";"34070432";"3407043284"
"976218876";"3407";"220";"8";"0";"34070450";"3407045024"
"977673623";"3407";"220";"13";"0";"34070250";"3407025067"
"969113244";"3407";"220";"16";"0";"34070368";"3407036817"
"977268605";"3407";"220";"34";"0";"34070212";"3407021223"
"987652640";"3407";"222";"1";"0";"34070275";"3407027576"
"982669944";"3407";"222";"1";"0";"34070275";"3407027550"
"915777813";"3407";"222";"11";"0";"34070329";"3407032972"
"970364889";"3407";"222";"13";"0";"34070231";"3407023146"
"969113325";"3407";"224";"1";"0";"34070230";"3407023021"
"980640213";"3407";"225";"2";"0";"34070719";"3407071954"
"999577032";"3407";"226";"1";"0";"34070438";"3407043896"
"915566340";"3407";"227";"5";"0";"34070278";"3407027865"
"987706813";"3407";"228";"1";"0";"34070324";"3407032477"
"956739969";"3407";"228";"3";"0";"34070343";"3407034317"
"917544719";"3407";"228";"3";"0";"34070343";"3407034390"
"998069327";"3407";"228";"16";"0";"34070322";"3407032279"
"969323516";"3407";"228";"17";"0";"34070376";"3407037658"
"991129375";"3407";"230";"1";"0";"34070334";"3407033483"
"969439093";"3407";"230";"5";"0";"34070333";"3407033319"
"917180571";"3407";"230";"16";"0";"34070332";"3407033269"
"984325533";"3407";"231";"1";"0";"34070715";"3407071541"
"969545357";"3407";"232";"1";"0";"34070349";"3407034929"
"969113430";"3407";"234";"1";"0";"34070714";"3407071467"
"985413304";"3407";"235";"1";"0";"34070286";"3407028640"
"969297140";"3407";"235";"6";"0";"34070206";"3407020621"
"984222203";"3407";"237";"1";"0";"34070283";"3407028327"
"992060174";"3407";"238";"1";"0";"34070379";"3407037963"
"916468954";"3407";"238";"2";"0";"34070437";"3407043748"
"990111383";"3407";"239";"1";"0";"34070380";""
"990111383";"3407";"239";"1";"0";"34070380";"3407038094"
"923057870";"3407";"239";"12";"0";"34070394";"3407039464"
"988167657";"3407";"241";"3";"0";"34070422";"3407042278"
"986427007";"3407";"241";"8";"0";"34070441";"3407044175"
"916867468";"3407";"241";"28";"0";"34070436";"3407043672"
"916124554";"3407";"242";"1";"0";"34070312";"3407031248"
"914408067";"3407";"243";"1";"0";"34070406";"3407040652"
"987851368";"3407";"244";"4";"0";"34070407";"3407040744"
"925835048";"3407";"244";"32";"0";"34070338";"3407033848"
"969194074";"3407";"245";"1";"0";"34070458";"3407045834"
"869149942";"3407";"245";"3";"0";"34070423";"3407042328"
"833116622";"3407";"245";"3";"0";"34070423";"3407042369"
"979722184";"3407";"245";"4";"0";"34070440";"3407044035"
"974215810";"3407";"245";"5";"0";"34070794";"3407079437"
"991829415";"3407";"246";"1";"0";"34070287";"3407028756"
"969924315";"3407";"246";"3";"0";"34070726";"3407072630"
"969294362";"3407";"246";"7";"0";"34070205";"3407020555"
"921984103";"3407";"246";"11";"0";"34070425";"3407042567"
"969423847";"3407";"247";"1";"0";"34071048";"3407104862"
"927407892";"3407";"247";"2";"0";"34070346";"3407034630"
"988273139";"3407";"248";"10";"0";"34070377";"3407037773"
"815239822";"3407";"248";"16";"0";"34070442";"3407044258"
"991461973";"3407";"248";"19";"0";"34070460";"3407046071"
"969972573";"3407";"248";"20";"0";"34070782";"3407078256"
"996222721";"3407";"248";"21";"0";"34070725";"3407072523"
"969251205";"3407";"248";"28";"0";"34070428";"3407042856"
"987696281";"3407";"248";"30";"0";"34070418";"3407041817"
"986018158";"3407";"248";"38";"0";"34070740";"3407074024"
"969216167";"3407";"249";"1";"0";"34070384";"3407038458"
"986346899";"3407";"249";"2";"0";"34070367";"3407036759"
"869194042";"3407";"249";"4";"0";"34070410";"3407041015"
"993634549";"3407";"249";"4";"0";"34070410";"3407041031"
"987839635";"3407";"250";"1";"0";"34070301";"3407030133"
"980023427";"3407";"250";"3";"0";"34070296";"3407029648"
"969392550";"3407";"250";"4";"0";"34070292";"3407029218"
"926467387";"3407";"250";"11";"0";"34070331";"3407033160"
"969393298";"3407";"251";"1";"0";"34070409";"3407040959"
"997505379";"3407";"251";"3";"0";"34070299";"3407029960"
"998653142";"3407";"251";"5";"0";"34070326";"3407032683"
"870537182";"3407";"251";"6";"0";"34070300";"3407030067"
"984735669";"3407";"252";"2";"0";"34070276";"3407027634"
"923253661";"3407";"252";"8";"0";"34070871";"3407087125"
"969361906";"3407";"252";"9";"0";"34070940";"3407094014"
"811701572";"3407";"252";"20";"0";"34070411";"3407041171"
"998101816";"3407";"252";"21";"0";"34070374";"3407037419"
